Time Stamp,Register,Value
03/08/2017 03:34:58.132 ,6,2000
03/08/2017 03:34:58.148 ,7,9000
03/08/2017 03:34:58.148 ,8,0
03/08/2017 03:34:58.148 ,9,0
03/08/2017 03:34:58.163 ,10,0
03/08/2017 03:34:58.226 ,1,0
03/08/2017 03:34:58.226 ,2,3
03/08/2017 03:34:58.241 ,3,192
03/08/2017 03:34:58.241 ,4,9879
03/08/2017 03:34:58.241 ,5,8000
03/08/2017 03:34:58.241 ,6,2000
03/08/2017 03:34:58.257 ,7,9000
03/08/2017 03:34:58.257 ,8,0
03/08/2017 03:34:58.257 ,9,0
03/08/2017 03:34:58.273 ,10,0
03/08/2017 03:34:58.335 ,1,0
03/08/2017 03:34:58.335 ,2,3
03/08/2017 03:34:58.335 ,3,192
03/08/2017 03:34:58.351 ,4,9829
03/08/2017 03:34:58.351 ,5,8000
03/08/2017 03:34:58.351 ,6,2000
03/08/2017 03:34:58.366 ,7,9000
03/08/2017 03:34:58.366 ,8,0
03/08/2017 03:34:58.366 ,9,0
03/08/2017 03:34:58.382 ,10,0
03/08/2017 03:34:58.445 ,1,0
03/08/2017 03:34:58.445 ,2,3
03/08/2017 03:34:58.460 ,3,192
03/08/2017 03:34:58.460 ,4,9809
03/08/2017 03:34:58.460 ,5,8000
03/08/2017 03:34:58.476 ,6,2000
03/08/2017 03:34:58.476 ,7,9000
03/08/2017 03:34:58.476 ,8,0
03/08/2017 03:34:58.491 ,9,0
03/08/2017 03:34:58.491 ,10,0
03/08/2017 03:34:58.554 ,1,0
03/08/2017 03:34:58.554 ,2,3
03/08/2017 03:34:58.570 ,3,192
03/08/2017 03:34:58.570 ,4,9811
03/08/2017 03:34:58.570 ,5,8000
03/08/2017 03:34:58.585 ,6,2000
03/08/2017 03:34:58.585 ,7,9000
03/08/2017 03:34:58.585 ,8,0
03/08/2017 03:34:58.585 ,9,0
03/08/2017 03:34:58.601 ,10,0
03/08/2017 03:34:58.663 ,1,0
03/08/2017 03:34:58.663 ,2,3
03/08/2017 03:34:58.679 ,3,192
03/08/2017 03:34:58.679 ,4,9794
03/08/2017 03:34:58.679 ,5,8000
03/08/2017 03:34:58.679 ,6,2000
03/08/2017 03:34:58.695 ,7,9000
03/08/2017 03:34:58.695 ,8,0
03/08/2017 03:34:58.695 ,9,0
03/08/2017 03:34:58.710 ,10,0
03/08/2017 03:34:58.773 ,1,0
03/08/2017 03:34:58.773 ,2,3
03/08/2017 03:34:58.788 ,3,192
03/08/2017 03:34:58.788 ,4,9793
03/08/2017 03:34:58.788 ,5,8000
03/08/2017 03:34:58.804 ,6,2000
03/08/2017 03:34:58.804 ,7,9000
03/08/2017 03:34:58.804 ,8,0
03/08/2017 03:34:58.804 ,9,0
03/08/2017 03:34:58.820 ,10,0
03/08/2017 03:34:58.882 ,1,0
03/08/2017 03:34:58.882 ,2,3
03/08/2017 03:34:58.898 ,3,192
03/08/2017 03:34:58.898 ,4,9791
03/08/2017 03:34:58.898 ,5,8000
03/08/2017 03:34:58.898 ,6,2000
03/08/2017 03:34:58.913 ,7,9000
03/08/2017 03:34:58.913 ,8,0
03/08/2017 03:34:58.913 ,9,0
03/08/2017 03:34:58.929 ,10,0
03/08/2017 03:34:58.991 ,1,0
03/08/2017 03:34:58.991 ,2,3
03/08/2017 03:34:58.991 ,3,192
03/08/2017 03:34:59.007 ,4,9765
03/08/2017 03:34:59.007 ,5,8000
03/08/2017 03:34:59.007 ,6,2000
03/08/2017 03:34:59.026 ,7,9000
03/08/2017 03:34:59.026 ,8,0
03/08/2017 03:34:59.026 ,9,0
03/08/2017 03:34:59.026 ,10,0
03/08/2017 03:34:59.104 ,1,0
03/08/2017 03:34:59.104 ,2,3
03/08/2017 03:34:59.104 ,3,192
03/08/2017 03:34:59.120 ,4,9781
03/08/2017 03:34:59.120 ,5,8000
03/08/2017 03:34:59.120 ,6,2000
03/08/2017 03:34:59.136 ,7,9000
03/08/2017 03:34:59.136 ,8,0
03/08/2017 03:34:59.136 ,9,0
03/08/2017 03:34:59.151 ,10,0
03/08/2017 03:34:59.214 ,1,0
03/08/2017 03:34:59.214 ,2,3
03/08/2017 03:34:59.229 ,3,192
03/08/2017 03:34:59.229 ,4,9742
03/08/2017 03:34:59.229 ,5,8000
03/08/2017 03:34:59.245 ,6,2000
03/08/2017 03:34:59.245 ,7,9000
03/08/2017 03:34:59.245 ,8,0
03/08/2017 03:34:59.261 ,9,0
03/08/2017 03:34:59.261 ,10,0
03/08/2017 03:34:59.323 ,1,0
03/08/2017 03:34:59.323 ,2,3
03/08/2017 03:34:59.339 ,3,192
03/08/2017 03:34:59.339 ,4,9765
03/08/2017 03:34:59.339 ,5,8000
03/08/2017 03:34:59.354 ,6,2000
03/08/2017 03:34:59.354 ,7,9000
03/08/2017 03:34:59.354 ,8,0
03/08/2017 03:34:59.354 ,9,0
03/08/2017 03:34:59.370 ,10,0
03/08/2017 03:34:59.432 ,1,0
03/08/2017 03:34:59.432 ,2,3
03/08/2017 03:34:59.448 ,3,192
03/08/2017 03:34:59.448 ,4,9749
03/08/2017 03:34:59.448 ,5,8000
03/08/2017 03:34:59.448 ,6,2000
03/08/2017 03:34:59.464 ,7,9000
03/08/2017 03:34:59.464 ,8,0
03/08/2017 03:34:59.464 ,9,0
03/08/2017 03:34:59.479 ,10,0
03/08/2017 03:34:59.542 ,1,0
03/08/2017 03:34:59.542 ,2,3
03/08/2017 03:34:59.557 ,3,192
03/08/2017 03:34:59.557 ,4,9742
03/08/2017 03:34:59.557 ,5,8000
03/08/2017 03:34:59.557 ,6,2000
03/08/2017 03:34:59.573 ,7,9000
03/08/2017 03:34:59.573 ,8,0
03/08/2017 03:34:59.573 ,9,0
03/08/2017 03:34:59.589 ,10,0
03/08/2017 03:34:59.651 ,1,0
03/08/2017 03:34:59.651 ,2,3
03/08/2017 03:34:59.651 ,3,192
03/08/2017 03:34:59.667 ,4,9726
03/08/2017 03:34:59.667 ,5,8000
03/08/2017 03:34:59.667 ,6,2000
03/08/2017 03:34:59.682 ,7,9000
03/08/2017 03:34:59.682 ,8,0
03/08/2017 03:34:59.682 ,9,0
03/08/2017 03:34:59.698 ,10,0
03/08/2017 03:34:59.761 ,1,0
03/08/2017 03:34:59.761 ,2,3
03/08/2017 03:34:59.776 ,3,192
03/08/2017 03:34:59.776 ,4,9747
03/08/2017 03:34:59.776 ,5,8000
03/08/2017 03:34:59.776 ,6,2000
03/08/2017 03:34:59.792 ,7,9000
03/08/2017 03:34:59.792 ,8,0
03/08/2017 03:34:59.792 ,9,0
03/08/2017 03:34:59.807 ,10,0
03/08/2017 03:34:59.870 ,1,0
03/08/2017 03:34:59.870 ,2,3
03/08/2017 03:34:59.886 ,3,192
03/08/2017 03:34:59.886 ,4,9711
03/08/2017 03:34:59.886 ,5,8000
03/08/2017 03:34:59.901 ,6,2000
03/08/2017 03:34:59.901 ,7,9000
03/08/2017 03:34:59.901 ,8,0
03/08/2017 03:34:59.917 ,9,0
03/08/2017 03:34:59.917 ,10,0
03/08/2017 03:34:59.979 ,1,0
03/08/2017 03:34:59.979 ,2,3
03/08/2017 03:34:59.995 ,3,192
03/08/2017 03:34:59.995 ,4,9726
03/08/2017 03:34:59.995 ,5,8000
03/08/2017 03:35:00.011 ,6,2000
03/08/2017 03:35:00.011 ,7,9000
03/08/2017 03:35:00.011 ,8,0
03/08/2017 03:35:00.011 ,9,0
03/08/2017 03:35:00.026 ,10,0
03/08/2017 03:35:00.089 ,1,0
03/08/2017 03:35:00.089 ,2,3
03/08/2017 03:35:00.104 ,3,192
03/08/2017 03:35:00.104 ,4,9708
03/08/2017 03:35:00.104 ,5,8000
03/08/2017 03:35:00.120 ,6,2000
03/08/2017 03:35:00.120 ,7,9000
03/08/2017 03:35:00.120 ,8,0
03/08/2017 03:35:00.120 ,9,0
03/08/2017 03:35:00.136 ,10,0
03/08/2017 03:35:00.199 ,1,0
03/08/2017 03:35:00.199 ,2,3
03/08/2017 03:35:00.214 ,3,192
03/08/2017 03:35:00.214 ,4,9697
03/08/2017 03:35:00.214 ,5,8000
03/08/2017 03:35:00.214 ,6,2000
03/08/2017 03:35:00.230 ,7,9000
03/08/2017 03:35:00.230 ,8,0
03/08/2017 03:35:00.230 ,9,0
03/08/2017 03:35:00.245 ,10,0
03/08/2017 03:35:00.308 ,1,0
03/08/2017 03:35:00.308 ,2,3
03/08/2017 03:35:00.324 ,3,192
03/08/2017 03:35:00.324 ,4,9683
03/08/2017 03:35:00.324 ,5,8000
03/08/2017 03:35:00.324 ,6,2000
03/08/2017 03:35:00.342 ,7,9000
03/08/2017 03:35:00.342 ,8,0
03/08/2017 03:35:00.342 ,9,0
03/08/2017 03:35:00.342 ,10,0
03/08/2017 03:35:00.421 ,1,0
03/08/2017 03:35:00.421 ,2,3
03/08/2017 03:35:00.436 ,3,192
03/08/2017 03:35:00.436 ,4,9682
03/08/2017 03:35:00.436 ,5,8000
03/08/2017 03:35:00.436 ,6,2000
03/08/2017 03:35:00.452 ,7,9000
03/08/2017 03:35:00.452 ,8,0
03/08/2017 03:35:00.452 ,9,0
03/08/2017 03:35:00.467 ,10,0
03/08/2017 03:35:00.530 ,1,0
03/08/2017 03:35:00.530 ,2,3
03/08/2017 03:35:00.546 ,3,192
03/08/2017 03:35:00.546 ,4,9674
03/08/2017 03:35:00.546 ,5,8000
03/08/2017 03:35:00.561 ,6,2000
03/08/2017 03:35:00.561 ,7,9000
03/08/2017 03:35:00.561 ,8,0
03/08/2017 03:35:00.577 ,9,0
03/08/2017 03:35:00.577 ,10,0
03/08/2017 03:35:00.640 ,1,0
03/08/2017 03:35:00.640 ,2,3
03/08/2017 03:35:00.655 ,3,192
03/08/2017 03:35:00.655 ,4,9634
03/08/2017 03:35:00.655 ,5,8000
03/08/2017 03:35:00.671 ,6,2000
03/08/2017 03:35:00.671 ,7,9000
03/08/2017 03:35:00.671 ,8,0
03/08/2017 03:35:00.671 ,9,0
03/08/2017 03:35:00.686 ,10,0
03/08/2017 03:35:00.749 ,1,0
03/08/2017 03:35:00.749 ,2,3
03/08/2017 03:35:00.765 ,3,192
03/08/2017 03:35:00.765 ,4,9617
03/08/2017 03:35:00.765 ,5,8000
03/08/2017 03:35:00.780 ,6,2000
03/08/2017 03:35:00.780 ,7,9000
03/08/2017 03:35:00.780 ,8,0
03/08/2017 03:35:00.796 ,9,0
03/08/2017 03:35:00.796 ,10,0
03/08/2017 03:35:00.858 ,1,0
03/08/2017 03:35:00.858 ,2,3
03/08/2017 03:35:00.874 ,3,192
03/08/2017 03:35:00.874 ,4,9648
03/08/2017 03:35:00.874 ,5,8000
03/08/2017 03:35:00.890 ,6,2000
03/08/2017 03:35:00.890 ,7,9000
03/08/2017 03:35:00.890 ,8,0
03/08/2017 03:35:00.890 ,9,0
03/08/2017 03:35:00.905 ,10,0
03/08/2017 03:35:00.968 ,1,0
03/08/2017 03:35:00.968 ,2,3
03/08/2017 03:35:00.983 ,3,192
03/08/2017 03:35:00.983 ,4,9634
03/08/2017 03:35:00.983 ,5,8000
03/08/2017 03:35:00.983 ,6,2000
03/08/2017 03:35:00.999 ,7,9000
03/08/2017 03:35:00.999 ,8,0
03/08/2017 03:35:00.999 ,9,0
03/08/2017 03:35:01.015 ,10,0
03/08/2017 03:35:01.077 ,1,0
03/08/2017 03:35:01.077 ,2,3
03/08/2017 03:35:01.093 ,3,192
03/08/2017 03:35:01.093 ,4,9626
03/08/2017 03:35:01.093 ,5,8000
03/08/2017 03:35:01.093 ,6,2000
03/08/2017 03:35:01.108 ,7,9000
03/08/2017 03:35:01.108 ,8,0
03/08/2017 03:35:01.108 ,9,0
03/08/2017 03:35:01.124 ,10,0
03/08/2017 03:35:01.186 ,1,0
03/08/2017 03:35:01.186 ,2,3
03/08/2017 03:35:01.202 ,3,192
03/08/2017 03:35:01.202 ,4,9599
03/08/2017 03:35:01.202 ,5,8000
03/08/2017 03:35:01.218 ,6,2000
03/08/2017 03:35:01.218 ,7,9000
03/08/2017 03:35:01.218 ,8,0
03/08/2017 03:35:01.233 ,9,0
03/08/2017 03:35:01.233 ,10,0
03/08/2017 03:35:01.296 ,1,0
03/08/2017 03:35:01.296 ,2,3
03/08/2017 03:35:01.311 ,3,192
03/08/2017 03:35:01.311 ,4,9606
03/08/2017 03:35:01.311 ,5,8000
03/08/2017 03:35:01.327 ,6,2000
03/08/2017 03:35:01.327 ,7,9000
03/08/2017 03:35:01.327 ,8,0
03/08/2017 03:35:01.343 ,9,0
03/08/2017 03:35:01.343 ,10,0
03/08/2017 03:35:01.405 ,1,0
03/08/2017 03:35:01.405 ,2,3
03/08/2017 03:35:01.421 ,3,192
03/08/2017 03:35:01.421 ,4,9634
03/08/2017 03:35:01.421 ,5,8000
03/08/2017 03:35:01.437 ,6,2000
03/08/2017 03:35:01.437 ,7,9000
03/08/2017 03:35:01.437 ,8,0
03/08/2017 03:35:01.437 ,9,0
03/08/2017 03:35:01.452 ,10,0
03/08/2017 03:35:01.515 ,1,0
03/08/2017 03:35:01.515 ,2,3
03/08/2017 03:35:01.530 ,3,192
03/08/2017 03:35:01.530 ,4,9586
03/08/2017 03:35:01.530 ,5,8000
03/08/2017 03:35:01.530 ,6,2000
03/08/2017 03:35:01.546 ,7,9000
03/08/2017 03:35:01.546 ,8,0
03/08/2017 03:35:01.546 ,9,0
03/08/2017 03:35:01.562 ,10,0
03/08/2017 03:35:01.624 ,1,0
03/08/2017 03:35:01.624 ,2,3
03/08/2017 03:35:01.640 ,3,192
03/08/2017 03:35:01.640 ,4,9581
03/08/2017 03:35:01.640 ,5,8000
03/08/2017 03:35:01.640 ,6,2000
03/08/2017 03:35:01.655 ,7,9000
03/08/2017 03:35:01.655 ,8,0
03/08/2017 03:35:01.655 ,9,0
03/08/2017 03:35:01.671 ,10,0
03/08/2017 03:35:01.734 ,1,0
03/08/2017 03:35:01.734 ,2,3
03/08/2017 03:35:01.734 ,3,192
03/08/2017 03:35:01.749 ,4,9576
03/08/2017 03:35:01.749 ,5,8000
03/08/2017 03:35:01.749 ,6,2000
03/08/2017 03:35:01.765 ,7,9000
03/08/2017 03:35:01.765 ,8,0
03/08/2017 03:35:01.765 ,9,0
03/08/2017 03:35:01.780 ,10,0
03/08/2017 03:35:01.843 ,1,0
03/08/2017 03:35:01.843 ,2,3
03/08/2017 03:35:01.859 ,3,192
03/08/2017 03:35:01.859 ,4,9555
03/08/2017 03:35:01.859 ,5,8000
03/08/2017 03:35:01.874 ,6,2000
03/08/2017 03:35:01.874 ,7,9000
03/08/2017 03:35:01.874 ,8,0
03/08/2017 03:35:01.890 ,9,0
03/08/2017 03:35:01.890 ,10,0
03/08/2017 03:35:01.952 ,1,0
03/08/2017 03:35:01.952 ,2,3
03/08/2017 03:35:01.968 ,3,192
03/08/2017 03:35:01.968 ,4,9537
03/08/2017 03:35:01.968 ,5,8000
03/08/2017 03:35:01.984 ,6,2000
03/08/2017 03:35:01.984 ,7,9000
03/08/2017 03:35:01.984 ,8,0
03/08/2017 03:35:01.984 ,9,0
03/08/2017 03:35:02.003 ,10,0
03/08/2017 03:35:02.065 ,1,0
03/08/2017 03:35:02.065 ,2,3
03/08/2017 03:35:02.081 ,3,192
03/08/2017 03:35:02.081 ,4,9542
03/08/2017 03:35:02.081 ,5,8000
03/08/2017 03:35:02.097 ,6,2000
03/08/2017 03:35:02.097 ,7,9000
03/08/2017 03:35:02.097 ,8,0
03/08/2017 03:35:02.112 ,9,0
03/08/2017 03:35:02.112 ,10,0
03/08/2017 03:35:02.175 ,1,0
03/08/2017 03:35:02.175 ,2,3
03/08/2017 03:35:02.190 ,3,192
03/08/2017 03:35:02.190 ,4,9526
03/08/2017 03:35:02.190 ,5,8000
03/08/2017 03:35:02.206 ,6,2000
03/08/2017 03:35:02.206 ,7,9000
03/08/2017 03:35:02.206 ,8,0
03/08/2017 03:35:02.206 ,9,0
03/08/2017 03:35:02.222 ,10,0
03/08/2017 03:35:02.284 ,1,0
03/08/2017 03:35:02.284 ,2,3
03/08/2017 03:35:02.300 ,3,192
03/08/2017 03:35:02.300 ,4,9528
03/08/2017 03:35:02.300 ,5,8000
03/08/2017 03:35:02.300 ,6,2000
03/08/2017 03:35:02.315 ,7,9000
03/08/2017 03:35:02.315 ,8,0
03/08/2017 03:35:02.315 ,9,0
03/08/2017 03:35:02.331 ,10,0
03/08/2017 03:35:02.394 ,1,0
03/08/2017 03:35:02.394 ,2,3
03/08/2017 03:35:02.409 ,3,192
03/08/2017 03:35:02.409 ,4,9517
03/08/2017 03:35:02.409 ,5,8000
03/08/2017 03:35:02.409 ,6,2000
03/08/2017 03:35:02.425 ,7,9000
03/08/2017 03:35:02.425 ,8,0
03/08/2017 03:35:02.425 ,9,0
03/08/2017 03:35:02.440 ,10,0
03/08/2017 03:35:02.503 ,1,0
03/08/2017 03:35:02.503 ,2,3
03/08/2017 03:35:02.503 ,3,192
03/08/2017 03:35:02.519 ,4,9506
03/08/2017 03:35:02.519 ,5,8000
03/08/2017 03:35:02.519 ,6,2000
03/08/2017 03:35:02.534 ,7,9000
03/08/2017 03:35:02.534 ,8,0
03/08/2017 03:35:02.534 ,9,0
03/08/2017 03:35:02.550 ,10,0
03/08/2017 03:35:02.612 ,1,0
03/08/2017 03:35:02.612 ,2,3
03/08/2017 03:35:02.628 ,3,192
03/08/2017 03:35:02.628 ,4,9532
03/08/2017 03:35:02.628 ,5,8000
03/08/2017 03:35:02.644 ,6,2000
03/08/2017 03:35:02.644 ,7,9000
03/08/2017 03:35:02.644 ,8,0
03/08/2017 03:35:02.659 ,9,0
03/08/2017 03:35:02.659 ,10,0
03/08/2017 03:35:02.722 ,1,0
03/08/2017 03:35:02.722 ,2,3
03/08/2017 03:35:02.737 ,3,192
03/08/2017 03:35:02.737 ,4,9510
03/08/2017 03:35:02.737 ,5,8000
03/08/2017 03:35:02.753 ,6,2000
03/08/2017 03:35:02.753 ,7,9000
03/08/2017 03:35:02.753 ,8,0
03/08/2017 03:35:02.769 ,9,0
03/08/2017 03:35:02.769 ,10,0
03/08/2017 03:35:02.847 ,1,0
03/08/2017 03:35:02.862 ,2,3
03/08/2017 03:35:02.862 ,3,192
03/08/2017 03:35:02.862 ,4,9521
03/08/2017 03:35:02.878 ,5,8000
03/08/2017 03:35:02.878 ,6,2000
03/08/2017 03:35:02.878 ,7,9000
03/08/2017 03:35:02.894 ,8,0
03/08/2017 03:35:02.894 ,9,0
03/08/2017 03:35:02.894 ,10,0
03/08/2017 03:35:02.972 ,1,0
03/08/2017 03:35:02.972 ,2,3
03/08/2017 03:35:02.972 ,3,192
03/08/2017 03:35:02.987 ,4,9501
03/08/2017 03:35:02.987 ,5,8000
03/08/2017 03:35:02.987 ,6,2000
03/08/2017 03:35:02.987 ,7,9000
03/08/2017 03:35:03.003 ,8,0
03/08/2017 03:35:03.003 ,9,0
03/08/2017 03:35:03.003 ,10,0
03/08/2017 03:35:03.081 ,1,0
03/08/2017 03:35:03.081 ,2,3
03/08/2017 03:35:03.097 ,3,192
03/08/2017 03:35:03.097 ,4,9457
03/08/2017 03:35:03.097 ,5,8000
03/08/2017 03:35:03.112 ,6,2000
03/08/2017 03:35:03.112 ,7,9000
03/08/2017 03:35:03.112 ,8,0
03/08/2017 03:35:03.128 ,9,0
03/08/2017 03:35:03.128 ,10,0
03/08/2017 03:35:03.190 ,1,0
03/08/2017 03:35:03.190 ,2,3
03/08/2017 03:35:03.206 ,3,192
03/08/2017 03:35:03.206 ,4,9497
03/08/2017 03:35:03.206 ,5,8000
03/08/2017 03:35:03.222 ,6,2000
03/08/2017 03:35:03.222 ,7,9000
03/08/2017 03:35:03.222 ,8,0
03/08/2017 03:35:03.237 ,9,0
03/08/2017 03:35:03.237 ,10,0
03/08/2017 03:35:03.300 ,1,0
03/08/2017 03:35:03.300 ,2,3
03/08/2017 03:35:03.315 ,3,192
03/08/2017 03:35:03.315 ,4,9482
03/08/2017 03:35:03.315 ,5,8000
03/08/2017 03:35:03.331 ,6,2000
03/08/2017 03:35:03.331 ,7,9000
03/08/2017 03:35:03.331 ,8,0
03/08/2017 03:35:03.331 ,9,0
03/08/2017 03:35:03.347 ,10,0
03/08/2017 03:35:03.409 ,1,0
03/08/2017 03:35:03.409 ,2,3
03/08/2017 03:35:03.425 ,3,192
03/08/2017 03:35:03.425 ,4,9467
03/08/2017 03:35:03.425 ,5,8000
03/08/2017 03:35:03.425 ,6,2000
03/08/2017 03:35:03.441 ,7,9000
03/08/2017 03:35:03.441 ,8,0
03/08/2017 03:35:03.441 ,9,0
03/08/2017 03:35:03.456 ,10,0
03/08/2017 03:35:03.519 ,1,0
03/08/2017 03:35:03.519 ,2,3
03/08/2017 03:35:03.534 ,3,192
03/08/2017 03:35:03.534 ,4,9466
03/08/2017 03:35:03.534 ,5,8000
03/08/2017 03:35:03.550 ,6,2000
03/08/2017 03:35:03.550 ,7,9000
03/08/2017 03:35:03.550 ,8,0
03/08/2017 03:35:03.566 ,9,0
03/08/2017 03:35:03.566 ,10,0
03/08/2017 03:35:03.628 ,1,0
03/08/2017 03:35:03.628 ,2,3
03/08/2017 03:35:03.644 ,3,192
