Time Stamp,Register,Value
04/20/2016 04:11:48.734 ,2,3
04/20/2016 04:11:48.734 ,3,0
04/20/2016 04:11:48.749 ,4,2716
04/20/2016 04:11:48.749 ,5,2000
04/20/2016 04:11:48.749 ,6,1500
04/20/2016 04:11:48.765 ,7,9000
04/20/2016 04:11:48.765 ,8,0
04/20/2016 04:11:48.765 ,9,0
04/20/2016 04:11:48.781 ,10,0
04/20/2016 04:11:48.843 ,1,0
04/20/2016 04:11:48.843 ,2,3
04/20/2016 04:11:48.843 ,3,0
04/20/2016 04:11:48.859 ,4,2715
04/20/2016 04:11:48.859 ,5,2000
04/20/2016 04:11:48.859 ,6,1500
04/20/2016 04:11:48.874 ,7,9000
04/20/2016 04:11:48.874 ,8,0
04/20/2016 04:11:48.874 ,9,0
04/20/2016 04:11:48.890 ,10,0
04/20/2016 04:11:48.952 ,1,0
04/20/2016 04:11:48.952 ,2,3
04/20/2016 04:11:48.952 ,3,0
04/20/2016 04:11:48.968 ,4,2710
04/20/2016 04:11:48.968 ,5,2000
04/20/2016 04:11:48.968 ,6,1500
04/20/2016 04:11:48.984 ,7,9000
04/20/2016 04:11:48.984 ,8,0
04/20/2016 04:11:48.984 ,9,0
04/20/2016 04:11:48.999 ,10,0
04/20/2016 04:11:49.062 ,1,0
04/20/2016 04:11:49.062 ,2,3
04/20/2016 04:11:49.077 ,3,0
04/20/2016 04:11:49.077 ,4,2722
04/20/2016 04:11:49.077 ,5,2000
04/20/2016 04:11:49.077 ,6,1500
04/20/2016 04:11:49.093 ,7,9000
04/20/2016 04:11:49.093 ,8,0
04/20/2016 04:11:49.093 ,9,0
04/20/2016 04:11:49.109 ,10,0
04/20/2016 04:11:49.171 ,1,0
04/20/2016 04:11:49.171 ,2,3
04/20/2016 04:11:49.171 ,3,0
04/20/2016 04:11:49.187 ,4,2727
04/20/2016 04:11:49.187 ,5,2000
04/20/2016 04:11:49.187 ,6,1500
04/20/2016 04:11:49.202 ,7,9000
04/20/2016 04:11:49.202 ,8,0
04/20/2016 04:11:49.202 ,9,0
04/20/2016 04:11:49.218 ,10,0
04/20/2016 04:11:49.281 ,1,0
04/20/2016 04:11:49.281 ,2,3
04/20/2016 04:11:49.296 ,3,0
04/20/2016 04:11:49.296 ,4,2728
04/20/2016 04:11:49.296 ,5,2000
04/20/2016 04:11:49.296 ,6,1500
04/20/2016 04:11:49.312 ,7,9000
04/20/2016 04:11:49.312 ,8,0
04/20/2016 04:11:49.312 ,9,0
04/20/2016 04:11:49.327 ,10,0
04/20/2016 04:11:49.390 ,1,0
04/20/2016 04:11:49.390 ,2,3
04/20/2016 04:11:49.390 ,3,0
04/20/2016 04:11:49.406 ,4,2721
04/20/2016 04:11:49.406 ,5,2000
04/20/2016 04:11:49.406 ,6,1500
04/20/2016 04:11:49.421 ,7,9000
04/20/2016 04:11:49.421 ,8,0
04/20/2016 04:11:49.421 ,9,0
04/20/2016 04:11:49.437 ,10,0
04/20/2016 04:11:49.499 ,1,0
04/20/2016 04:11:49.499 ,2,3
04/20/2016 04:11:49.499 ,3,0
04/20/2016 04:11:49.515 ,4,2728
04/20/2016 04:11:49.515 ,5,2000
04/20/2016 04:11:49.515 ,6,1500
04/20/2016 04:11:49.531 ,7,9000
04/20/2016 04:11:49.531 ,8,0
04/20/2016 04:11:49.531 ,9,0
04/20/2016 04:11:49.546 ,10,0
04/20/2016 04:11:49.609 ,1,0
04/20/2016 04:11:49.609 ,2,3
04/20/2016 04:11:49.609 ,3,0
04/20/2016 04:11:49.624 ,4,2729
04/20/2016 04:11:49.624 ,5,2000
04/20/2016 04:11:49.624 ,6,1500
04/20/2016 04:11:49.640 ,7,9000
04/20/2016 04:11:49.640 ,8,0
04/20/2016 04:11:49.640 ,9,0
04/20/2016 04:11:49.656 ,10,0
04/20/2016 04:11:49.718 ,1,0
04/20/2016 04:11:49.718 ,2,3
04/20/2016 04:11:49.718 ,3,0
04/20/2016 04:11:49.734 ,4,2724
04/20/2016 04:11:49.734 ,5,2000
04/20/2016 04:11:49.734 ,6,1500
04/20/2016 04:11:49.749 ,7,9000
04/20/2016 04:11:49.749 ,8,0
04/20/2016 04:11:49.749 ,9,0
04/20/2016 04:11:49.765 ,10,0
04/20/2016 04:11:49.827 ,1,0
04/20/2016 04:11:49.827 ,2,3
04/20/2016 04:11:49.843 ,3,0
04/20/2016 04:11:49.843 ,4,2728
04/20/2016 04:11:49.843 ,5,2000
04/20/2016 04:11:49.859 ,6,1500
04/20/2016 04:11:49.859 ,7,9000
04/20/2016 04:11:49.859 ,8,0
04/20/2016 04:11:49.859 ,9,0
04/20/2016 04:11:49.874 ,10,0
04/20/2016 04:11:49.937 ,1,0
04/20/2016 04:11:49.937 ,2,3
04/20/2016 04:11:49.952 ,3,0
04/20/2016 04:11:49.952 ,4,2735
04/20/2016 04:11:49.952 ,5,2000
04/20/2016 04:11:49.968 ,6,1500
04/20/2016 04:11:49.968 ,7,9000
04/20/2016 04:11:49.968 ,8,0
04/20/2016 04:11:49.968 ,9,0
04/20/2016 04:11:49.984 ,10,0
04/20/2016 04:11:50.046 ,1,0
04/20/2016 04:11:50.046 ,2,3
04/20/2016 04:11:50.062 ,3,0
04/20/2016 04:11:50.062 ,4,2729
04/20/2016 04:11:50.062 ,5,2000
04/20/2016 04:11:50.062 ,6,1500
04/20/2016 04:11:50.077 ,7,9000
04/20/2016 04:11:50.077 ,8,0
04/20/2016 04:11:50.077 ,9,0
04/20/2016 04:11:50.093 ,10,0
04/20/2016 04:11:50.156 ,1,0
04/20/2016 04:11:50.156 ,2,3
04/20/2016 04:11:50.156 ,3,0
04/20/2016 04:11:50.171 ,4,2739
04/20/2016 04:11:50.171 ,5,2000
04/20/2016 04:11:50.171 ,6,1500
04/20/2016 04:11:50.187 ,7,9000
04/20/2016 04:11:50.187 ,8,0
04/20/2016 04:11:50.187 ,9,0
04/20/2016 04:11:50.202 ,10,0
04/20/2016 04:11:50.265 ,1,0
04/20/2016 04:11:50.265 ,2,3
04/20/2016 04:11:50.265 ,3,0
04/20/2016 04:11:50.281 ,4,2734
04/20/2016 04:11:50.281 ,5,2000
04/20/2016 04:11:50.281 ,6,1500
04/20/2016 04:11:50.296 ,7,9000
04/20/2016 04:11:50.296 ,8,0
04/20/2016 04:11:50.296 ,9,0
04/20/2016 04:11:50.312 ,10,0
04/20/2016 04:11:50.374 ,1,0
04/20/2016 04:11:50.374 ,2,3
04/20/2016 04:11:50.374 ,3,0
04/20/2016 04:11:50.390 ,4,2728
04/20/2016 04:11:50.390 ,5,2000
04/20/2016 04:11:50.390 ,6,1500
04/20/2016 04:11:50.406 ,7,9000
04/20/2016 04:11:50.406 ,8,0
04/20/2016 04:11:50.406 ,9,0
04/20/2016 04:11:50.421 ,10,0
04/20/2016 04:11:50.484 ,1,0
04/20/2016 04:11:50.484 ,2,3
04/20/2016 04:11:50.484 ,3,0
04/20/2016 04:11:50.499 ,4,2749
04/20/2016 04:11:50.499 ,5,2000
04/20/2016 04:11:50.499 ,6,1500
04/20/2016 04:11:50.515 ,7,9000
04/20/2016 04:11:50.515 ,8,0
04/20/2016 04:11:50.515 ,9,0
04/20/2016 04:11:50.531 ,10,0
04/20/2016 04:11:50.593 ,1,0
04/20/2016 04:11:50.593 ,2,3
04/20/2016 04:11:50.609 ,3,0
04/20/2016 04:11:50.609 ,4,2738
04/20/2016 04:11:50.609 ,5,2000
04/20/2016 04:11:50.609 ,6,1500
04/20/2016 04:11:50.624 ,7,9000
04/20/2016 04:11:50.624 ,8,0
04/20/2016 04:11:50.624 ,9,0
04/20/2016 04:11:50.640 ,10,0
04/20/2016 04:11:50.702 ,1,0
04/20/2016 04:11:50.702 ,2,3
04/20/2016 04:11:50.718 ,3,0
04/20/2016 04:11:50.718 ,4,2739
04/20/2016 04:11:50.718 ,5,2000
04/20/2016 04:11:50.734 ,6,1500
04/20/2016 04:11:50.734 ,7,9000
04/20/2016 04:11:50.734 ,8,0
04/20/2016 04:11:50.734 ,9,0
04/20/2016 04:11:50.749 ,10,0
04/20/2016 04:11:50.812 ,1,0
04/20/2016 04:11:50.812 ,2,3
04/20/2016 04:11:50.827 ,3,0
04/20/2016 04:11:50.827 ,4,2748
04/20/2016 04:11:50.827 ,5,2000
04/20/2016 04:11:50.827 ,6,1500
04/20/2016 04:11:50.843 ,7,9000
04/20/2016 04:11:50.843 ,8,0
04/20/2016 04:11:50.843 ,9,0
04/20/2016 04:11:50.859 ,10,0
04/20/2016 04:11:50.921 ,1,0
04/20/2016 04:11:50.921 ,2,3
04/20/2016 04:11:50.937 ,3,0
04/20/2016 04:11:50.937 ,4,2754
04/20/2016 04:11:50.937 ,5,2000
04/20/2016 04:11:50.937 ,6,1500
04/20/2016 04:11:50.952 ,7,9000
04/20/2016 04:11:50.952 ,8,0
04/20/2016 04:11:50.952 ,9,0
04/20/2016 04:11:50.968 ,10,0
04/20/2016 04:11:51.031 ,1,0
04/20/2016 04:11:51.031 ,2,3
04/20/2016 04:11:51.031 ,3,0
04/20/2016 04:11:51.046 ,4,2748
04/20/2016 04:11:51.046 ,5,2000
04/20/2016 04:11:51.046 ,6,1500
04/20/2016 04:11:51.062 ,7,9000
04/20/2016 04:11:51.062 ,8,0
04/20/2016 04:11:51.062 ,9,0
04/20/2016 04:11:51.077 ,10,0
04/20/2016 04:11:51.140 ,1,0
04/20/2016 04:11:51.140 ,2,3
04/20/2016 04:11:51.140 ,3,0
04/20/2016 04:11:51.156 ,4,2757
04/20/2016 04:11:51.156 ,5,2000
04/20/2016 04:11:51.156 ,6,1500
04/20/2016 04:11:51.171 ,7,9000
04/20/2016 04:11:51.171 ,8,0
04/20/2016 04:11:51.171 ,9,0
04/20/2016 04:11:51.187 ,10,0
04/20/2016 04:11:51.249 ,1,0
04/20/2016 04:11:51.249 ,2,3
04/20/2016 04:11:51.249 ,3,0
04/20/2016 04:11:51.265 ,4,2755
04/20/2016 04:11:51.265 ,5,2000
04/20/2016 04:11:51.265 ,6,1500
04/20/2016 04:11:51.281 ,7,9000
04/20/2016 04:11:51.281 ,8,0
04/20/2016 04:11:51.281 ,9,0
04/20/2016 04:11:51.296 ,10,0
04/20/2016 04:11:51.359 ,1,0
04/20/2016 04:11:51.359 ,2,3
04/20/2016 04:11:51.374 ,3,0
04/20/2016 04:11:51.374 ,4,2749
04/20/2016 04:11:51.374 ,5,2000
04/20/2016 04:11:51.374 ,6,1500
04/20/2016 04:11:51.390 ,7,9000
04/20/2016 04:11:51.390 ,8,0
04/20/2016 04:11:51.390 ,9,0
04/20/2016 04:11:51.406 ,10,0
04/20/2016 04:11:51.468 ,1,0
04/20/2016 04:11:51.468 ,2,3
04/20/2016 04:11:51.484 ,3,0
04/20/2016 04:11:51.484 ,4,2757
04/20/2016 04:11:51.484 ,5,2000
04/20/2016 04:11:51.484 ,6,1500
04/20/2016 04:11:51.499 ,7,9000
04/20/2016 04:11:51.499 ,8,0
04/20/2016 04:11:51.499 ,9,0
04/20/2016 04:11:51.515 ,10,0
04/20/2016 04:11:51.577 ,1,0
04/20/2016 04:11:51.577 ,2,3
04/20/2016 04:11:51.593 ,3,0
04/20/2016 04:11:51.593 ,4,2757
04/20/2016 04:11:51.593 ,5,2000
04/20/2016 04:11:51.593 ,6,1500
04/20/2016 04:11:51.609 ,7,9000
04/20/2016 04:11:51.609 ,8,0
04/20/2016 04:11:51.609 ,9,0
04/20/2016 04:11:51.624 ,10,0
04/20/2016 04:11:51.687 ,1,0
04/20/2016 04:11:51.687 ,2,3
04/20/2016 04:11:51.702 ,3,0
04/20/2016 04:11:51.702 ,4,2760
04/20/2016 04:11:51.702 ,5,2000
04/20/2016 04:11:51.702 ,6,1500
04/20/2016 04:11:51.718 ,7,9000
04/20/2016 04:11:51.718 ,8,0
04/20/2016 04:11:51.718 ,9,0
04/20/2016 04:11:51.734 ,10,0
04/20/2016 04:11:51.797 ,1,0
04/20/2016 04:11:51.797 ,2,3
04/20/2016 04:11:51.812 ,3,0
04/20/2016 04:11:51.812 ,4,2757
04/20/2016 04:11:51.812 ,5,2000
04/20/2016 04:11:51.828 ,6,1500
04/20/2016 04:11:51.828 ,7,9000
04/20/2016 04:11:51.828 ,8,0
04/20/2016 04:11:51.828 ,9,0
04/20/2016 04:11:51.843 ,10,0
04/20/2016 04:11:51.906 ,1,0
04/20/2016 04:11:51.906 ,2,3
04/20/2016 04:11:51.922 ,3,128
04/20/2016 04:11:51.922 ,4,2766
04/20/2016 04:11:51.922 ,5,2000
04/20/2016 04:11:51.937 ,6,1500
04/20/2016 04:11:51.937 ,7,9000
04/20/2016 04:11:51.937 ,8,0
04/20/2016 04:11:51.953 ,9,0
04/20/2016 04:11:51.953 ,10,0
04/20/2016 04:11:52.015 ,1,0
04/20/2016 04:11:52.015 ,2,3
04/20/2016 04:11:52.031 ,3,128
04/20/2016 04:11:52.031 ,4,2764
04/20/2016 04:11:52.031 ,5,2000
04/20/2016 04:11:52.047 ,6,1500
04/20/2016 04:11:52.047 ,7,9000
04/20/2016 04:11:52.047 ,8,0
04/20/2016 04:11:52.047 ,9,0
04/20/2016 04:11:52.062 ,10,0
04/20/2016 04:11:52.125 ,1,0
04/20/2016 04:11:52.125 ,2,3
04/20/2016 04:11:52.140 ,3,128
04/20/2016 04:11:52.140 ,4,2757
04/20/2016 04:11:52.140 ,5,2000
04/20/2016 04:11:52.156 ,6,1500
04/20/2016 04:11:52.156 ,7,9000
04/20/2016 04:11:52.156 ,8,0
04/20/2016 04:11:52.156 ,9,0
04/20/2016 04:11:52.172 ,10,0
04/20/2016 04:11:52.234 ,1,0
04/20/2016 04:11:52.234 ,2,3
04/20/2016 04:11:52.250 ,3,128
04/20/2016 04:11:52.250 ,4,2766
04/20/2016 04:11:52.250 ,5,2000
04/20/2016 04:11:52.265 ,6,1500
04/20/2016 04:11:52.265 ,7,9000
04/20/2016 04:11:52.265 ,8,0
04/20/2016 04:11:52.265 ,9,0
04/20/2016 04:11:52.281 ,10,0
04/20/2016 04:11:52.344 ,1,0
04/20/2016 04:11:52.344 ,2,3
04/20/2016 04:11:52.359 ,3,128
04/20/2016 04:11:52.359 ,4,2757
04/20/2016 04:11:52.359 ,5,2000
04/20/2016 04:11:52.359 ,6,1500
04/20/2016 04:11:52.375 ,7,9000
04/20/2016 04:11:52.375 ,8,0
04/20/2016 04:11:52.375 ,9,0
04/20/2016 04:11:52.390 ,10,0
04/20/2016 04:11:52.453 ,1,0
04/20/2016 04:11:52.453 ,2,3
04/20/2016 04:11:52.469 ,3,128
04/20/2016 04:11:52.469 ,4,2744
04/20/2016 04:11:52.469 ,5,2000
04/20/2016 04:11:52.469 ,6,1500
04/20/2016 04:11:52.484 ,7,9000
04/20/2016 04:11:52.484 ,8,0
04/20/2016 04:11:52.484 ,9,0
04/20/2016 04:11:52.500 ,10,0
04/20/2016 04:11:52.562 ,1,0
04/20/2016 04:11:52.562 ,2,3
04/20/2016 04:11:52.562 ,3,128
04/20/2016 04:11:52.578 ,4,2744
04/20/2016 04:11:52.578 ,5,2000
04/20/2016 04:11:52.578 ,6,1500
04/20/2016 04:11:52.594 ,7,9000
04/20/2016 04:11:52.594 ,8,0
04/20/2016 04:11:52.594 ,9,0
04/20/2016 04:11:52.609 ,10,0
04/20/2016 04:11:52.672 ,1,0
04/20/2016 04:11:52.672 ,2,3
04/20/2016 04:11:52.687 ,3,128
04/20/2016 04:11:52.687 ,4,2729
04/20/2016 04:11:52.687 ,5,2000
04/20/2016 04:11:52.703 ,6,1500
04/20/2016 04:11:52.703 ,7,9000
04/20/2016 04:11:52.703 ,8,0
04/20/2016 04:11:52.719 ,9,0
04/20/2016 04:11:52.719 ,10,0
04/20/2016 04:11:52.781 ,1,0
04/20/2016 04:11:52.781 ,2,3
04/20/2016 04:11:52.781 ,3,128
04/20/2016 04:11:52.797 ,4,2724
04/20/2016 04:11:52.797 ,5,2000
04/20/2016 04:11:52.797 ,6,1500
04/20/2016 04:11:52.812 ,7,9000
04/20/2016 04:11:52.812 ,8,0
04/20/2016 04:11:52.812 ,9,0
04/20/2016 04:11:52.812 ,10,0
04/20/2016 04:11:52.890 ,1,0
04/20/2016 04:11:52.890 ,2,3
04/20/2016 04:11:52.906 ,3,128
04/20/2016 04:11:52.906 ,4,2727
04/20/2016 04:11:52.906 ,5,2000
04/20/2016 04:11:52.906 ,6,1500
04/20/2016 04:11:52.922 ,7,9000
04/20/2016 04:11:52.922 ,8,0
04/20/2016 04:11:52.922 ,9,0
04/20/2016 04:11:52.937 ,10,0
04/20/2016 04:11:53.000 ,1,0
04/20/2016 04:11:53.000 ,2,3
04/20/2016 04:11:53.015 ,3,128
04/20/2016 04:11:53.015 ,4,2710
04/20/2016 04:11:53.015 ,5,2000
04/20/2016 04:11:53.015 ,6,1500
04/20/2016 04:11:53.033 ,7,9000
04/20/2016 04:11:53.033 ,8,0
04/20/2016 04:11:53.033 ,9,0
04/20/2016 04:11:53.048 ,10,0
04/20/2016 04:11:53.110 ,1,0
04/20/2016 04:11:53.110 ,2,3
04/20/2016 04:11:53.110 ,3,128
04/20/2016 04:11:53.126 ,4,2707
04/20/2016 04:11:53.126 ,5,2000
04/20/2016 04:11:53.126 ,6,1500
04/20/2016 04:11:53.141 ,7,9000
04/20/2016 04:11:53.141 ,8,0
04/20/2016 04:11:53.141 ,9,0
04/20/2016 04:11:53.157 ,10,0
04/20/2016 04:11:53.220 ,1,0
04/20/2016 04:11:53.220 ,2,3
04/20/2016 04:11:53.220 ,3,128
04/20/2016 04:11:53.235 ,4,2709
04/20/2016 04:11:53.235 ,5,2000
04/20/2016 04:11:53.235 ,6,1500
04/20/2016 04:11:53.251 ,7,9000
04/20/2016 04:11:53.251 ,8,0
04/20/2016 04:11:53.251 ,9,0
04/20/2016 04:11:53.267 ,10,0
04/20/2016 04:11:53.329 ,1,0
04/20/2016 04:11:53.329 ,2,3
04/20/2016 04:11:53.345 ,3,128
04/20/2016 04:11:53.345 ,4,2700
04/20/2016 04:11:53.345 ,5,2000
04/20/2016 04:11:53.360 ,6,1500
04/20/2016 04:11:53.360 ,7,9000
04/20/2016 04:11:53.360 ,8,0
04/20/2016 04:11:53.360 ,9,0
04/20/2016 04:11:53.376 ,10,0
04/20/2016 04:11:53.438 ,1,0
04/20/2016 04:11:53.438 ,2,3
04/20/2016 04:11:53.454 ,3,128
04/20/2016 04:11:53.454 ,4,2685
04/20/2016 04:11:53.454 ,5,2000
04/20/2016 04:11:53.470 ,6,1500
04/20/2016 04:11:53.470 ,7,9000
04/20/2016 04:11:53.470 ,8,0
04/20/2016 04:11:53.470 ,9,0
04/20/2016 04:11:53.485 ,10,0
04/20/2016 04:11:53.548 ,1,0
04/20/2016 04:11:53.548 ,2,3
04/20/2016 04:11:53.563 ,3,128
04/20/2016 04:11:53.563 ,4,2683
04/20/2016 04:11:53.563 ,5,2000
04/20/2016 04:11:53.563 ,6,1500
04/20/2016 04:11:53.579 ,7,9000
04/20/2016 04:11:53.579 ,8,0
04/20/2016 04:11:53.579 ,9,0
04/20/2016 04:11:53.595 ,10,0
04/20/2016 04:11:53.657 ,1,0
04/20/2016 04:11:53.657 ,2,3
04/20/2016 04:11:53.657 ,3,128
04/20/2016 04:11:53.673 ,4,2672
04/20/2016 04:11:53.673 ,5,2000
04/20/2016 04:11:53.673 ,6,1500
04/20/2016 04:11:53.688 ,7,9000
04/20/2016 04:11:53.688 ,8,0
04/20/2016 04:11:53.688 ,9,0
04/20/2016 04:11:53.704 ,10,0
04/20/2016 04:11:53.767 ,1,0
04/20/2016 04:11:53.767 ,2,3
04/20/2016 04:11:53.767 ,3,128
04/20/2016 04:11:53.782 ,4,2672
04/20/2016 04:11:53.782 ,5,2000
04/20/2016 04:11:53.782 ,6,1500
04/20/2016 04:11:53.798 ,7,9000
04/20/2016 04:11:53.798 ,8,0
04/20/2016 04:11:53.798 ,9,0
04/20/2016 04:11:53.813 ,10,0
04/20/2016 04:11:53.876 ,1,0
04/20/2016 04:11:53.876 ,2,3
04/20/2016 04:11:53.892 ,3,128
04/20/2016 04:11:53.892 ,4,2661
04/20/2016 04:11:53.892 ,5,2000
04/20/2016 04:11:53.907 ,6,1500
04/20/2016 04:11:53.907 ,7,9000
04/20/2016 04:11:53.907 ,8,0
04/20/2016 04:11:53.907 ,9,0
04/20/2016 04:11:53.923 ,10,0
04/20/2016 04:11:53.985 ,1,0
04/20/2016 04:11:53.985 ,2,3
04/20/2016 04:11:54.001 ,3,128
04/20/2016 04:11:54.001 ,4,2663
04/20/2016 04:11:54.001 ,5,2000
04/20/2016 04:11:54.017 ,6,1500
04/20/2016 04:11:54.017 ,7,9000
04/20/2016 04:11:54.017 ,8,0
04/20/2016 04:11:54.017 ,9,0
04/20/2016 04:11:54.032 ,10,0
04/20/2016 04:11:54.095 ,1,0
04/20/2016 04:11:54.095 ,2,3
04/20/2016 04:11:54.110 ,3,128
04/20/2016 04:11:54.110 ,4,2655
04/20/2016 04:11:54.110 ,5,2000
04/20/2016 04:11:54.126 ,6,1500
04/20/2016 04:11:54.126 ,7,9000
04/20/2016 04:11:54.126 ,8,0
04/20/2016 04:11:54.126 ,9,0
04/20/2016 04:11:54.142 ,10,0
04/20/2016 04:11:54.204 ,1,0
04/20/2016 04:11:54.204 ,2,3
04/20/2016 04:11:54.220 ,3,128
04/20/2016 04:11:54.220 ,4,2650
04/20/2016 04:11:54.220 ,5,2000
04/20/2016 04:11:54.235 ,6,1500
04/20/2016 04:11:54.235 ,7,9000
04/20/2016 04:11:54.235 ,8,0
04/20/2016 04:11:54.235 ,9,0
04/20/2016 04:11:54.251 ,10,0
04/20/2016 04:11:54.313 ,1,0
04/20/2016 04:11:54.313 ,2,3
04/20/2016 04:11:54.329 ,3,128
04/20/2016 04:11:54.329 ,4,2643
04/20/2016 04:11:54.329 ,5,2000
04/20/2016 04:11:54.329 ,6,1500
04/20/2016 04:11:54.345 ,7,9000
04/20/2016 04:11:54.345 ,8,0
04/20/2016 04:11:54.345 ,9,0
04/20/2016 04:11:54.360 ,10,0
04/20/2016 04:11:54.423 ,1,0
04/20/2016 04:11:54.423 ,2,3
04/20/2016 04:11:54.423 ,3,128
04/20/2016 04:11:54.438 ,4,2640
04/20/2016 04:11:54.438 ,5,2000
04/20/2016 04:11:54.438 ,6,1500
04/20/2016 04:11:54.454 ,7,9000
04/20/2016 04:11:54.454 ,8,0
04/20/2016 04:11:54.454 ,9,0
04/20/2016 04:11:54.470 ,10,0
04/20/2016 04:11:54.532 ,1,0
04/20/2016 04:11:54.532 ,2,3
04/20/2016 04:11:54.532 ,3,128
04/20/2016 04:11:54.548 ,4,2634
04/20/2016 04:11:54.548 ,5,2000
04/20/2016 04:11:54.548 ,6,1500
04/20/2016 04:11:54.563 ,7,9000
04/20/2016 04:11:54.563 ,8,0
04/20/2016 04:11:54.563 ,9,0
04/20/2016 04:11:54.579 ,10,0
04/20/2016 04:11:54.642 ,1,0
04/20/2016 04:11:54.642 ,2,3
04/20/2016 04:11:54.657 ,3,128
04/20/2016 04:11:54.657 ,4,2622
04/20/2016 04:11:54.657 ,5,2000
04/20/2016 04:11:54.673 ,6,1500
04/20/2016 04:11:54.673 ,7,9000
04/20/2016 04:11:54.673 ,8,0
04/20/2016 04:11:54.673 ,9,0
04/20/2016 04:11:54.688 ,10,0
04/20/2016 04:11:54.751 ,1,0
04/20/2016 04:11:54.751 ,2,3
04/20/2016 04:11:54.767 ,3,128
04/20/2016 04:11:54.767 ,4,2622
04/20/2016 04:11:54.767 ,5,2000
04/20/2016 04:11:54.782 ,6,1500
04/20/2016 04:11:54.782 ,7,9000
04/20/2016 04:11:54.782 ,8,0
04/20/2016 04:11:54.782 ,9,0
04/20/2016 04:11:54.798 ,10,0
04/20/2016 04:11:54.860 ,1,0
04/20/2016 04:11:54.860 ,2,3
04/20/2016 04:11:54.876 ,3,128
04/20/2016 04:11:54.876 ,4,2610
04/20/2016 04:11:54.876 ,5,2000
04/20/2016 04:11:54.876 ,6,1500
04/20/2016 04:11:54.892 ,7,9000
04/20/2016 04:11:54.892 ,8,0
04/20/2016 04:11:54.892 ,9,0
04/20/2016 04:11:54.907 ,10,0
04/20/2016 04:11:54.970 ,1,0
04/20/2016 04:11:54.970 ,2,3
04/20/2016 04:11:54.985 ,3,128
04/20/2016 04:11:54.985 ,4,2610
04/20/2016 04:11:54.985 ,5,2000
04/20/2016 04:11:54.985 ,6,1500
04/20/2016 04:11:55.001 ,7,9000
04/20/2016 04:11:55.001 ,8,0
04/20/2016 04:11:55.001 ,9,0
04/20/2016 04:11:55.017 ,10,0
04/20/2016 04:11:55.079 ,1,0
04/20/2016 04:11:55.079 ,2,3
04/20/2016 04:11:55.079 ,3,128
04/20/2016 04:11:55.095 ,4,2595
04/20/2016 04:11:55.095 ,5,2000
04/20/2016 04:11:55.095 ,6,1500
04/20/2016 04:11:55.110 ,7,9000
04/20/2016 04:11:55.110 ,8,0
04/20/2016 04:11:55.110 ,9,0
04/20/2016 04:11:55.126 ,10,0
04/20/2016 04:11:55.188 ,1,0
04/20/2016 04:11:55.188 ,2,3
04/20/2016 04:11:55.204 ,3,128
