Time Stamp,Register,Value
04/20/2016 03:45:11.427 ,6,1500
04/20/2016 03:45:11.442 ,7,9000
04/20/2016 03:45:11.442 ,8,0
04/20/2016 03:45:11.442 ,9,0
04/20/2016 03:45:11.458 ,10,0
04/20/2016 03:45:11.521 ,1,0
04/20/2016 03:45:11.521 ,2,3
04/20/2016 03:45:11.536 ,3,0
04/20/2016 03:45:11.536 ,4,7
04/20/2016 03:45:11.536 ,5,2000
04/20/2016 03:45:11.536 ,6,1500
04/20/2016 03:45:11.552 ,7,9000
04/20/2016 03:45:11.552 ,8,0
04/20/2016 03:45:11.552 ,9,0
04/20/2016 03:45:11.567 ,10,0
04/20/2016 03:45:11.630 ,1,0
04/20/2016 03:45:11.630 ,2,3
04/20/2016 03:45:11.630 ,3,0
04/20/2016 03:45:11.646 ,4,9
04/20/2016 03:45:11.646 ,5,2000
04/20/2016 03:45:11.646 ,6,1500
04/20/2016 03:45:11.661 ,7,9000
04/20/2016 03:45:11.661 ,8,0
04/20/2016 03:45:11.661 ,9,0
04/20/2016 03:45:11.677 ,10,0
04/20/2016 03:45:11.739 ,1,0
04/20/2016 03:45:11.739 ,2,3
04/20/2016 03:45:11.739 ,3,0
04/20/2016 03:45:11.755 ,4,7
04/20/2016 03:45:11.755 ,5,2000
04/20/2016 03:45:11.755 ,6,1500
04/20/2016 03:45:11.771 ,7,9000
04/20/2016 03:45:11.771 ,8,0
04/20/2016 03:45:11.771 ,9,0
04/20/2016 03:45:11.786 ,10,0
04/20/2016 03:45:11.849 ,1,0
04/20/2016 03:45:11.849 ,2,3
04/20/2016 03:45:11.864 ,3,0
04/20/2016 03:45:11.864 ,4,9
04/20/2016 03:45:11.864 ,5,2000
04/20/2016 03:45:11.880 ,6,1500
04/20/2016 03:45:11.880 ,7,9000
04/20/2016 03:45:11.880 ,8,0
04/20/2016 03:45:11.880 ,9,0
04/20/2016 03:45:11.896 ,10,0
04/20/2016 03:45:11.958 ,1,0
04/20/2016 03:45:11.958 ,2,3
04/20/2016 03:45:11.974 ,3,0
04/20/2016 03:45:11.974 ,4,7
04/20/2016 03:45:11.974 ,5,2000
04/20/2016 03:45:11.974 ,6,1500
04/20/2016 03:45:11.989 ,7,9000
04/20/2016 03:45:11.989 ,8,0
04/20/2016 03:45:11.989 ,9,0
04/20/2016 03:45:12.005 ,10,0
04/20/2016 03:45:12.068 ,1,0
04/20/2016 03:45:12.068 ,2,3
04/20/2016 03:45:12.083 ,3,0
04/20/2016 03:45:12.083 ,4,9
04/20/2016 03:45:12.083 ,5,2000
04/20/2016 03:45:12.083 ,6,1500
04/20/2016 03:45:12.099 ,7,9000
04/20/2016 03:45:12.099 ,8,0
04/20/2016 03:45:12.099 ,9,0
04/20/2016 03:45:12.114 ,10,0
04/20/2016 03:45:12.177 ,1,0
04/20/2016 03:45:12.177 ,2,3
04/20/2016 03:45:12.177 ,3,0
04/20/2016 03:45:12.192 ,4,8
04/20/2016 03:45:12.192 ,5,2000
04/20/2016 03:45:12.192 ,6,1500
04/20/2016 03:45:12.208 ,7,9000
04/20/2016 03:45:12.208 ,8,0
04/20/2016 03:45:12.208 ,9,0
04/20/2016 03:45:12.224 ,10,0
04/20/2016 03:45:12.286 ,1,0
04/20/2016 03:45:12.286 ,2,3
04/20/2016 03:45:12.302 ,3,0
04/20/2016 03:45:12.302 ,4,8
04/20/2016 03:45:12.302 ,5,2000
04/20/2016 03:45:12.318 ,6,1500
04/20/2016 03:45:12.318 ,7,9000
04/20/2016 03:45:12.318 ,8,0
04/20/2016 03:45:12.333 ,9,0
04/20/2016 03:45:12.333 ,10,0
04/20/2016 03:45:12.396 ,1,0
04/20/2016 03:45:12.396 ,2,3
04/20/2016 03:45:12.411 ,3,0
04/20/2016 03:45:12.411 ,4,7
04/20/2016 03:45:12.411 ,5,2000
04/20/2016 03:45:12.427 ,6,1500
04/20/2016 03:45:12.427 ,7,9000
04/20/2016 03:45:12.427 ,8,0
04/20/2016 03:45:12.427 ,9,0
04/20/2016 03:45:12.442 ,10,0
04/20/2016 03:45:12.505 ,1,0
04/20/2016 03:45:12.505 ,2,3
04/20/2016 03:45:12.521 ,3,0
04/20/2016 03:45:12.521 ,4,8
04/20/2016 03:45:12.521 ,5,2000
04/20/2016 03:45:12.536 ,6,1500
04/20/2016 03:45:12.536 ,7,9000
04/20/2016 03:45:12.536 ,8,0
04/20/2016 03:45:12.536 ,9,0
04/20/2016 03:45:12.552 ,10,0
04/20/2016 03:45:12.614 ,1,0
04/20/2016 03:45:12.614 ,2,3
04/20/2016 03:45:12.630 ,3,0
04/20/2016 03:45:12.630 ,4,9
04/20/2016 03:45:12.630 ,5,2000
04/20/2016 03:45:12.630 ,6,1500
04/20/2016 03:45:12.646 ,7,9000
04/20/2016 03:45:12.646 ,8,0
04/20/2016 03:45:12.646 ,9,0
04/20/2016 03:45:12.661 ,10,0
04/20/2016 03:45:12.724 ,1,0
04/20/2016 03:45:12.724 ,2,3
04/20/2016 03:45:12.739 ,3,0
04/20/2016 03:45:12.739 ,4,8
04/20/2016 03:45:12.739 ,5,2000
04/20/2016 03:45:12.739 ,6,1500
04/20/2016 03:45:12.755 ,7,9000
04/20/2016 03:45:12.755 ,8,0
04/20/2016 03:45:12.755 ,9,0
04/20/2016 03:45:12.771 ,10,0
04/20/2016 03:45:12.833 ,1,0
04/20/2016 03:45:12.833 ,2,3
04/20/2016 03:45:12.833 ,3,0
04/20/2016 03:45:12.849 ,4,10
04/20/2016 03:45:12.849 ,5,2000
04/20/2016 03:45:12.849 ,6,1500
04/20/2016 03:45:12.864 ,7,9000
04/20/2016 03:45:12.864 ,8,0
04/20/2016 03:45:12.864 ,9,0
04/20/2016 03:45:12.880 ,10,0
04/20/2016 03:45:12.943 ,1,0
04/20/2016 03:45:12.943 ,2,3
04/20/2016 03:45:12.943 ,3,0
04/20/2016 03:45:12.958 ,4,7
04/20/2016 03:45:12.958 ,5,2000
04/20/2016 03:45:12.958 ,6,1500
04/20/2016 03:45:12.974 ,7,9000
04/20/2016 03:45:12.974 ,8,0
04/20/2016 03:45:12.974 ,9,0
04/20/2016 03:45:12.989 ,10,0
04/20/2016 03:45:13.052 ,1,0
04/20/2016 03:45:13.052 ,2,3
04/20/2016 03:45:13.068 ,3,0
04/20/2016 03:45:13.068 ,4,9
04/20/2016 03:45:13.068 ,5,2000
04/20/2016 03:45:13.083 ,6,1500
04/20/2016 03:45:13.083 ,7,9000
04/20/2016 03:45:13.083 ,8,0
04/20/2016 03:45:13.083 ,9,0
04/20/2016 03:45:13.099 ,10,0
04/20/2016 03:45:13.161 ,1,0
04/20/2016 03:45:13.161 ,2,3
04/20/2016 03:45:13.177 ,3,0
04/20/2016 03:45:13.177 ,4,7
04/20/2016 03:45:13.177 ,5,2000
04/20/2016 03:45:13.193 ,6,1500
04/20/2016 03:45:13.193 ,7,9000
04/20/2016 03:45:13.193 ,8,0
04/20/2016 03:45:13.193 ,9,0
04/20/2016 03:45:13.208 ,10,0
04/20/2016 03:45:13.271 ,1,0
04/20/2016 03:45:13.271 ,2,3
04/20/2016 03:45:13.286 ,3,0
04/20/2016 03:45:13.286 ,4,9
04/20/2016 03:45:13.286 ,5,2000
04/20/2016 03:45:13.286 ,6,1500
04/20/2016 03:45:13.302 ,7,9000
04/20/2016 03:45:13.302 ,8,0
04/20/2016 03:45:13.302 ,9,0
04/20/2016 03:45:13.318 ,10,0
04/20/2016 03:45:13.380 ,1,0
04/20/2016 03:45:13.380 ,2,3
04/20/2016 03:45:13.380 ,3,0
04/20/2016 03:45:13.396 ,4,8
04/20/2016 03:45:13.396 ,5,2000
04/20/2016 03:45:13.396 ,6,1500
04/20/2016 03:45:13.411 ,7,9000
04/20/2016 03:45:13.411 ,8,0
04/20/2016 03:45:13.411 ,9,0
04/20/2016 03:45:13.427 ,10,0
04/20/2016 03:45:13.489 ,1,0
04/20/2016 03:45:13.489 ,2,3
04/20/2016 03:45:13.489 ,3,0
04/20/2016 03:45:13.505 ,4,8
04/20/2016 03:45:13.505 ,5,2000
04/20/2016 03:45:13.505 ,6,1500
04/20/2016 03:45:13.521 ,7,9000
04/20/2016 03:45:13.521 ,8,0
04/20/2016 03:45:13.521 ,9,0
04/20/2016 03:45:13.536 ,10,0
04/20/2016 03:45:13.599 ,1,0
04/20/2016 03:45:13.599 ,2,3
04/20/2016 03:45:13.599 ,3,0
04/20/2016 03:45:13.614 ,4,7
04/20/2016 03:45:13.614 ,5,2000
04/20/2016 03:45:13.614 ,6,1500
04/20/2016 03:45:13.630 ,7,9000
04/20/2016 03:45:13.630 ,8,0
04/20/2016 03:45:13.630 ,9,0
04/20/2016 03:45:13.630 ,10,0
04/20/2016 03:45:13.708 ,1,0
04/20/2016 03:45:13.708 ,2,3
04/20/2016 03:45:13.724 ,3,0
04/20/2016 03:45:13.724 ,4,7
04/20/2016 03:45:13.724 ,5,2000
04/20/2016 03:45:13.740 ,6,1500
04/20/2016 03:45:13.740 ,7,9000
04/20/2016 03:45:13.740 ,8,0
04/20/2016 03:45:13.740 ,9,0
04/20/2016 03:45:13.755 ,10,0
04/20/2016 03:45:13.818 ,1,0
04/20/2016 03:45:13.818 ,2,3
04/20/2016 03:45:13.833 ,3,0
04/20/2016 03:45:13.833 ,4,8
04/20/2016 03:45:13.833 ,5,2000
04/20/2016 03:45:13.833 ,6,1500
04/20/2016 03:45:13.849 ,7,9000
04/20/2016 03:45:13.849 ,8,0
04/20/2016 03:45:13.849 ,9,0
04/20/2016 03:45:13.865 ,10,0
04/20/2016 03:45:13.927 ,1,0
04/20/2016 03:45:13.927 ,2,3
04/20/2016 03:45:13.943 ,3,0
04/20/2016 03:45:13.943 ,4,8
04/20/2016 03:45:13.943 ,5,2000
04/20/2016 03:45:13.943 ,6,1500
04/20/2016 03:45:13.958 ,7,9000
04/20/2016 03:45:13.958 ,8,0
04/20/2016 03:45:13.958 ,9,0
04/20/2016 03:45:13.974 ,10,0
04/20/2016 03:45:14.036 ,1,0
04/20/2016 03:45:14.036 ,2,3
04/20/2016 03:45:14.036 ,3,0
04/20/2016 03:45:14.052 ,4,9
04/20/2016 03:45:14.052 ,5,2000
04/20/2016 03:45:14.052 ,6,1500
04/20/2016 03:45:14.068 ,7,9000
04/20/2016 03:45:14.068 ,8,0
04/20/2016 03:45:14.068 ,9,0
04/20/2016 03:45:14.083 ,10,0
04/20/2016 03:45:14.146 ,1,0
04/20/2016 03:45:14.146 ,2,3
04/20/2016 03:45:14.161 ,3,0
04/20/2016 03:45:14.161 ,4,7
04/20/2016 03:45:14.161 ,5,2000
04/20/2016 03:45:14.177 ,6,1500
04/20/2016 03:45:14.177 ,7,9000
04/20/2016 03:45:14.177 ,8,0
04/20/2016 03:45:14.193 ,9,0
04/20/2016 03:45:14.193 ,10,0
04/20/2016 03:45:14.255 ,1,0
04/20/2016 03:45:14.255 ,2,3
04/20/2016 03:45:14.271 ,3,0
04/20/2016 03:45:14.271 ,4,9
04/20/2016 03:45:14.271 ,5,2000
04/20/2016 03:45:14.286 ,6,1500
04/20/2016 03:45:14.286 ,7,9000
04/20/2016 03:45:14.286 ,8,0
04/20/2016 03:45:14.286 ,9,0
04/20/2016 03:45:14.302 ,10,0
04/20/2016 03:45:14.365 ,1,0
04/20/2016 03:45:14.365 ,2,3
04/20/2016 03:45:14.380 ,3,0
04/20/2016 03:45:14.380 ,4,7
04/20/2016 03:45:14.380 ,5,2000
04/20/2016 03:45:14.380 ,6,1500
04/20/2016 03:45:14.396 ,7,9000
04/20/2016 03:45:14.396 ,8,0
04/20/2016 03:45:14.396 ,9,0
04/20/2016 03:45:14.411 ,10,0
04/20/2016 03:45:14.474 ,1,0
04/20/2016 03:45:14.474 ,2,3
04/20/2016 03:45:14.490 ,3,0
04/20/2016 03:45:14.490 ,4,9
04/20/2016 03:45:14.490 ,5,2000
04/20/2016 03:45:14.490 ,6,1500
04/20/2016 03:45:14.505 ,7,9000
04/20/2016 03:45:14.505 ,8,0
04/20/2016 03:45:14.505 ,9,0
04/20/2016 03:45:14.521 ,10,0
04/20/2016 03:45:14.583 ,1,0
04/20/2016 03:45:14.583 ,2,3
04/20/2016 03:45:14.583 ,3,0
04/20/2016 03:45:14.599 ,4,7
04/20/2016 03:45:14.599 ,5,2000
04/20/2016 03:45:14.599 ,6,1500
04/20/2016 03:45:14.614 ,7,9000
04/20/2016 03:45:14.614 ,8,0
04/20/2016 03:45:14.614 ,9,0
04/20/2016 03:45:14.630 ,10,0
04/20/2016 03:45:14.693 ,1,0
04/20/2016 03:45:14.693 ,2,3
04/20/2016 03:45:14.693 ,3,0
04/20/2016 03:45:14.708 ,4,8
04/20/2016 03:45:14.708 ,5,2000
04/20/2016 03:45:14.708 ,6,1500
04/20/2016 03:45:14.724 ,7,9000
04/20/2016 03:45:14.724 ,8,0
04/20/2016 03:45:14.724 ,9,0
04/20/2016 03:45:14.740 ,10,0
04/20/2016 03:45:14.802 ,1,0
04/20/2016 03:45:14.802 ,2,3
04/20/2016 03:45:14.802 ,3,0
04/20/2016 03:45:14.818 ,4,7
04/20/2016 03:45:14.818 ,5,2000
04/20/2016 03:45:14.818 ,6,1500
04/20/2016 03:45:14.833 ,7,9000
04/20/2016 03:45:14.833 ,8,0
04/20/2016 03:45:14.833 ,9,0
04/20/2016 03:45:14.849 ,10,0
04/20/2016 03:45:14.911 ,1,0
04/20/2016 03:45:14.911 ,2,3
04/20/2016 03:45:14.927 ,3,0
04/20/2016 03:45:14.927 ,4,9
04/20/2016 03:45:14.927 ,5,2000
04/20/2016 03:45:14.943 ,6,1500
04/20/2016 03:45:14.943 ,7,9000
04/20/2016 03:45:14.943 ,8,0
04/20/2016 03:45:14.943 ,9,0
04/20/2016 03:45:14.958 ,10,0
04/20/2016 03:45:15.021 ,1,0
04/20/2016 03:45:15.021 ,2,3
04/20/2016 03:45:15.036 ,3,0
04/20/2016 03:45:15.036 ,4,9
04/20/2016 03:45:15.036 ,5,2000
04/20/2016 03:45:15.036 ,6,1500
04/20/2016 03:45:15.052 ,7,9000
04/20/2016 03:45:15.052 ,8,0
04/20/2016 03:45:15.052 ,9,0
04/20/2016 03:45:15.068 ,10,0
04/20/2016 03:45:15.130 ,1,0
04/20/2016 03:45:15.130 ,2,3
04/20/2016 03:45:15.130 ,3,0
04/20/2016 03:45:15.146 ,4,7
04/20/2016 03:45:15.146 ,5,2000
04/20/2016 03:45:15.146 ,6,1500
04/20/2016 03:45:15.161 ,7,9000
04/20/2016 03:45:15.161 ,8,0
04/20/2016 03:45:15.161 ,9,0
04/20/2016 03:45:15.177 ,10,0
04/20/2016 03:45:15.239 ,1,0
04/20/2016 03:45:15.239 ,2,3
04/20/2016 03:45:15.239 ,3,0
04/20/2016 03:45:15.255 ,4,8
04/20/2016 03:45:15.255 ,5,2000
04/20/2016 03:45:15.255 ,6,1500
04/20/2016 03:45:15.271 ,7,9000
04/20/2016 03:45:15.271 ,8,0
04/20/2016 03:45:15.271 ,9,0
04/20/2016 03:45:15.286 ,10,0
04/20/2016 03:45:15.349 ,1,0
04/20/2016 03:45:15.349 ,2,3
04/20/2016 03:45:15.365 ,3,0
04/20/2016 03:45:15.365 ,4,7
04/20/2016 03:45:15.365 ,5,2000
04/20/2016 03:45:15.380 ,6,1500
04/20/2016 03:45:15.380 ,7,9000
04/20/2016 03:45:15.380 ,8,0
04/20/2016 03:45:15.380 ,9,0
04/20/2016 03:45:15.396 ,10,0
04/20/2016 03:45:15.458 ,1,0
04/20/2016 03:45:15.458 ,2,3
04/20/2016 03:45:15.474 ,3,0
04/20/2016 03:45:15.474 ,4,9
04/20/2016 03:45:15.474 ,5,2000
04/20/2016 03:45:15.490 ,6,1500
04/20/2016 03:45:15.490 ,7,9000
04/20/2016 03:45:15.490 ,8,0
04/20/2016 03:45:15.490 ,9,0
04/20/2016 03:45:15.505 ,10,0
04/20/2016 03:45:15.568 ,1,0
04/20/2016 03:45:15.568 ,2,3
04/20/2016 03:45:15.583 ,3,0
04/20/2016 03:45:15.583 ,4,7
04/20/2016 03:45:15.583 ,5,2000
04/20/2016 03:45:15.583 ,6,1500
04/20/2016 03:45:15.599 ,7,9000
04/20/2016 03:45:15.599 ,8,0
04/20/2016 03:45:15.599 ,9,0
04/20/2016 03:45:15.614 ,10,0
04/20/2016 03:45:15.677 ,1,0
04/20/2016 03:45:15.677 ,2,3
04/20/2016 03:45:15.693 ,3,0
04/20/2016 03:45:15.693 ,4,9
04/20/2016 03:45:15.693 ,5,2000
04/20/2016 03:45:15.693 ,6,1500
04/20/2016 03:45:15.708 ,7,9000
04/20/2016 03:45:15.708 ,8,0
04/20/2016 03:45:15.708 ,9,0
04/20/2016 03:45:15.724 ,10,0
04/20/2016 03:45:15.786 ,1,0
04/20/2016 03:45:15.786 ,2,3
04/20/2016 03:45:15.786 ,3,0
04/20/2016 03:45:15.802 ,4,7
04/20/2016 03:45:15.802 ,5,2000
04/20/2016 03:45:15.802 ,6,1500
04/20/2016 03:45:15.818 ,7,9000
04/20/2016 03:45:15.818 ,8,0
04/20/2016 03:45:15.818 ,9,0
04/20/2016 03:45:15.833 ,10,0
04/20/2016 03:45:15.896 ,1,0
04/20/2016 03:45:15.896 ,2,3
04/20/2016 03:45:15.911 ,3,0
04/20/2016 03:45:15.911 ,4,9
04/20/2016 03:45:15.911 ,5,2000
04/20/2016 03:45:15.927 ,6,1500
04/20/2016 03:45:15.927 ,7,9000
04/20/2016 03:45:15.927 ,8,0
04/20/2016 03:45:15.943 ,9,0
04/20/2016 03:45:15.943 ,10,0
04/20/2016 03:45:16.005 ,1,0
04/20/2016 03:45:16.005 ,2,3
04/20/2016 03:45:16.021 ,3,0
04/20/2016 03:45:16.021 ,4,8
04/20/2016 03:45:16.021 ,5,2000
04/20/2016 03:45:16.036 ,6,1500
04/20/2016 03:45:16.036 ,7,9000
04/20/2016 03:45:16.036 ,8,0
04/20/2016 03:45:16.052 ,9,0
04/20/2016 03:45:16.052 ,10,0
04/20/2016 03:45:16.115 ,1,0
04/20/2016 03:45:16.115 ,2,3
04/20/2016 03:45:16.130 ,3,0
04/20/2016 03:45:16.130 ,4,8
04/20/2016 03:45:16.130 ,5,2000
04/20/2016 03:45:16.146 ,6,1500
04/20/2016 03:45:16.146 ,7,9000
04/20/2016 03:45:16.146 ,8,0
04/20/2016 03:45:16.146 ,9,0
04/20/2016 03:45:16.161 ,10,0
04/20/2016 03:45:16.224 ,1,0
04/20/2016 03:45:16.224 ,2,3
04/20/2016 03:45:16.240 ,3,0
04/20/2016 03:45:16.240 ,4,9
04/20/2016 03:45:16.240 ,5,2000
04/20/2016 03:45:16.240 ,6,1500
04/20/2016 03:45:16.255 ,7,9000
04/20/2016 03:45:16.255 ,8,0
04/20/2016 03:45:16.255 ,9,0
04/20/2016 03:45:16.271 ,10,0
04/20/2016 03:45:16.333 ,1,0
04/20/2016 03:45:16.333 ,2,3
04/20/2016 03:45:16.349 ,3,0
04/20/2016 03:45:16.349 ,4,7
04/20/2016 03:45:16.349 ,5,2000
04/20/2016 03:45:16.349 ,6,1500
04/20/2016 03:45:16.365 ,7,9000
04/20/2016 03:45:16.365 ,8,0
04/20/2016 03:45:16.365 ,9,0
04/20/2016 03:45:16.380 ,10,0
04/20/2016 03:45:16.443 ,1,0
04/20/2016 03:45:16.443 ,2,3
04/20/2016 03:45:16.443 ,3,0
04/20/2016 03:45:16.458 ,4,8
04/20/2016 03:45:16.458 ,5,2000
04/20/2016 03:45:16.458 ,6,1500
04/20/2016 03:45:16.474 ,7,9000
04/20/2016 03:45:16.474 ,8,0
04/20/2016 03:45:16.474 ,9,0
04/20/2016 03:45:16.490 ,10,0
04/20/2016 03:45:16.552 ,1,0
04/20/2016 03:45:16.552 ,2,3
04/20/2016 03:45:16.568 ,3,0
04/20/2016 03:45:16.568 ,4,7
04/20/2016 03:45:16.568 ,5,2000
04/20/2016 03:45:16.583 ,6,1500
04/20/2016 03:45:16.583 ,7,9000
04/20/2016 03:45:16.583 ,8,0
04/20/2016 03:45:16.599 ,9,0
04/20/2016 03:45:16.599 ,10,0
04/20/2016 03:45:16.661 ,1,0
04/20/2016 03:45:16.661 ,2,3
04/20/2016 03:45:16.677 ,3,0
04/20/2016 03:45:16.677 ,4,9
04/20/2016 03:45:16.677 ,5,2000
04/20/2016 03:45:16.693 ,6,1500
04/20/2016 03:45:16.693 ,7,9000
04/20/2016 03:45:16.693 ,8,0
04/20/2016 03:45:16.693 ,9,0
04/20/2016 03:45:16.708 ,10,0
04/20/2016 03:45:16.771 ,1,0
04/20/2016 03:45:16.771 ,2,3
04/20/2016 03:45:16.771 ,3,0
04/20/2016 03:45:16.786 ,4,7
04/20/2016 03:45:16.786 ,5,2000
04/20/2016 03:45:16.786 ,6,1500
04/20/2016 03:45:16.802 ,7,9000
04/20/2016 03:45:16.802 ,8,0
04/20/2016 03:45:16.802 ,9,0
04/20/2016 03:45:16.802 ,10,0
04/20/2016 03:45:16.880 ,1,0
04/20/2016 03:45:16.880 ,2,3
04/20/2016 03:45:16.896 ,3,0
04/20/2016 03:45:16.896 ,4,9
04/20/2016 03:45:16.896 ,5,2000
04/20/2016 03:45:16.896 ,6,1500
04/20/2016 03:45:16.911 ,7,9000
04/20/2016 03:45:16.911 ,8,0
04/20/2016 03:45:16.911 ,9,0
04/20/2016 03:45:16.927 ,10,0
04/20/2016 03:45:16.990 ,1,0
04/20/2016 03:45:16.990 ,2,3
04/20/2016 03:45:16.990 ,3,0
04/20/2016 03:45:17.005 ,4,7
04/20/2016 03:45:17.005 ,5,2000
04/20/2016 03:45:17.005 ,6,1500
04/20/2016 03:45:17.021 ,7,9000
04/20/2016 03:45:17.021 ,8,0
04/20/2016 03:45:17.021 ,9,0
04/20/2016 03:45:17.036 ,10,0
04/20/2016 03:45:17.099 ,1,0
04/20/2016 03:45:17.099 ,2,3
04/20/2016 03:45:17.115 ,3,0
04/20/2016 03:45:17.115 ,4,9
04/20/2016 03:45:17.115 ,5,2000
04/20/2016 03:45:17.130 ,6,1500
04/20/2016 03:45:17.130 ,7,9000
04/20/2016 03:45:17.130 ,8,0
04/20/2016 03:45:17.146 ,9,0
04/20/2016 03:45:17.146 ,10,0
04/20/2016 03:45:17.208 ,1,0
04/20/2016 03:45:17.208 ,2,3
04/20/2016 03:45:17.224 ,3,0
04/20/2016 03:45:17.224 ,4,8
04/20/2016 03:45:17.224 ,5,2000
04/20/2016 03:45:17.240 ,6,1500
04/20/2016 03:45:17.240 ,7,9000
04/20/2016 03:45:17.240 ,8,0
04/20/2016 03:45:17.255 ,9,0
04/20/2016 03:45:17.255 ,10,0
04/20/2016 03:45:17.318 ,1,0
04/20/2016 03:45:17.318 ,2,3
04/20/2016 03:45:17.333 ,3,0
04/20/2016 03:45:17.333 ,4,8
04/20/2016 03:45:17.333 ,5,2000
04/20/2016 03:45:17.349 ,6,1500
04/20/2016 03:45:17.349 ,7,9000
04/20/2016 03:45:17.349 ,8,0
04/20/2016 03:45:17.349 ,9,0
04/20/2016 03:45:17.365 ,10,0
04/20/2016 03:45:17.427 ,1,0
04/20/2016 03:45:17.427 ,2,3
04/20/2016 03:45:17.443 ,3,0
04/20/2016 03:45:17.443 ,4,7
04/20/2016 03:45:17.443 ,5,2000
04/20/2016 03:45:17.458 ,6,1500
04/20/2016 03:45:17.458 ,7,9000
04/20/2016 03:45:17.458 ,8,0
04/20/2016 03:45:17.458 ,9,0
04/20/2016 03:45:17.474 ,10,0
04/20/2016 03:45:17.536 ,1,0
04/20/2016 03:45:17.536 ,2,3
04/20/2016 03:45:17.552 ,3,0
04/20/2016 03:45:17.552 ,4,7
04/20/2016 03:45:17.552 ,5,2000
04/20/2016 03:45:17.552 ,6,1500
04/20/2016 03:45:17.568 ,7,9000
04/20/2016 03:45:17.568 ,8,0
04/20/2016 03:45:17.568 ,9,0
04/20/2016 03:45:17.583 ,10,0
04/20/2016 03:45:17.646 ,1,0
04/20/2016 03:45:17.646 ,2,3
04/20/2016 03:45:17.646 ,3,0
04/20/2016 03:45:17.661 ,4,9
04/20/2016 03:45:17.661 ,5,2000
04/20/2016 03:45:17.661 ,6,1500
