Time Stamp,Register,Value
04/20/2016 04:33:15.643 ,7,9000
04/20/2016 04:33:15.643 ,8,0
04/20/2016 04:33:15.643 ,9,0
04/20/2016 04:33:15.654 ,10,0
04/20/2016 04:33:15.717 ,1,0
04/20/2016 04:33:15.717 ,2,15
04/20/2016 04:33:15.717 ,3,0
04/20/2016 04:33:15.733 ,4,5375
04/20/2016 04:33:15.733 ,5,2000
04/20/2016 04:33:15.733 ,6,1500
04/20/2016 04:33:15.748 ,7,9000
04/20/2016 04:33:15.748 ,8,0
04/20/2016 04:33:15.748 ,9,0
04/20/2016 04:33:15.764 ,10,0
04/20/2016 04:33:15.826 ,1,0
04/20/2016 04:33:15.826 ,2,15
04/20/2016 04:33:15.826 ,3,0
04/20/2016 04:33:15.842 ,4,5379
04/20/2016 04:33:15.842 ,5,2000
04/20/2016 04:33:15.842 ,6,1500
04/20/2016 04:33:15.858 ,7,9000
04/20/2016 04:33:15.858 ,8,0
04/20/2016 04:33:15.858 ,9,0
04/20/2016 04:33:15.873 ,10,0
04/20/2016 04:33:15.936 ,1,0
04/20/2016 04:33:15.936 ,2,15
04/20/2016 04:33:15.936 ,3,0
04/20/2016 04:33:15.951 ,4,5383
04/20/2016 04:33:15.951 ,5,2000
04/20/2016 04:33:15.951 ,6,1500
04/20/2016 04:33:15.967 ,7,9000
04/20/2016 04:33:15.967 ,8,0
04/20/2016 04:33:15.967 ,9,0
04/20/2016 04:33:15.983 ,10,0
04/20/2016 04:33:16.045 ,1,0
04/20/2016 04:33:16.045 ,2,15
04/20/2016 04:33:16.061 ,3,0
04/20/2016 04:33:16.061 ,4,5383
04/20/2016 04:33:16.061 ,5,2000
04/20/2016 04:33:16.076 ,6,1500
04/20/2016 04:33:16.076 ,7,9000
04/20/2016 04:33:16.076 ,8,0
04/20/2016 04:33:16.076 ,9,0
04/20/2016 04:33:16.092 ,10,0
04/20/2016 04:33:16.154 ,1,0
04/20/2016 04:33:16.154 ,2,15
04/20/2016 04:33:16.170 ,3,0
04/20/2016 04:33:16.170 ,4,5383
04/20/2016 04:33:16.170 ,5,2000
04/20/2016 04:33:16.170 ,6,1500
04/20/2016 04:33:16.186 ,7,9000
04/20/2016 04:33:16.186 ,8,0
04/20/2016 04:33:16.186 ,9,0
04/20/2016 04:33:16.201 ,10,0
04/20/2016 04:33:16.264 ,1,0
04/20/2016 04:33:16.264 ,2,15
04/20/2016 04:33:16.264 ,3,0
04/20/2016 04:33:16.279 ,4,5386
04/20/2016 04:33:16.279 ,5,2000
04/20/2016 04:33:16.279 ,6,1500
04/20/2016 04:33:16.295 ,7,9000
04/20/2016 04:33:16.295 ,8,0
04/20/2016 04:33:16.295 ,9,0
04/20/2016 04:33:16.311 ,10,0
04/20/2016 04:33:16.373 ,1,0
04/20/2016 04:33:16.373 ,2,15
04/20/2016 04:33:16.373 ,3,0
04/20/2016 04:33:16.389 ,4,5397
04/20/2016 04:33:16.389 ,5,2000
04/20/2016 04:33:16.389 ,6,1500
04/20/2016 04:33:16.404 ,7,9000
04/20/2016 04:33:16.404 ,8,0
04/20/2016 04:33:16.404 ,9,0
04/20/2016 04:33:16.420 ,10,0
04/20/2016 04:33:16.483 ,1,0
04/20/2016 04:33:16.483 ,2,15
04/20/2016 04:33:16.483 ,3,0
04/20/2016 04:33:16.498 ,4,5394
04/20/2016 04:33:16.498 ,5,2000
04/20/2016 04:33:16.498 ,6,1500
04/20/2016 04:33:16.514 ,7,9000
04/20/2016 04:33:16.514 ,8,0
04/20/2016 04:33:16.514 ,9,0
04/20/2016 04:33:16.529 ,10,0
04/20/2016 04:33:16.592 ,1,0
04/20/2016 04:33:16.592 ,2,15
04/20/2016 04:33:16.592 ,3,0
04/20/2016 04:33:16.608 ,4,5397
04/20/2016 04:33:16.608 ,5,2000
04/20/2016 04:33:16.608 ,6,1500
04/20/2016 04:33:16.623 ,7,9000
04/20/2016 04:33:16.623 ,8,0
04/20/2016 04:33:16.623 ,9,0
04/20/2016 04:33:16.639 ,10,0
04/20/2016 04:33:16.701 ,1,0
04/20/2016 04:33:16.701 ,2,15
04/20/2016 04:33:16.717 ,3,0
04/20/2016 04:33:16.717 ,4,5397
04/20/2016 04:33:16.717 ,5,2000
04/20/2016 04:33:16.733 ,6,1500
04/20/2016 04:33:16.733 ,7,9000
04/20/2016 04:33:16.733 ,8,0
04/20/2016 04:33:16.733 ,9,0
04/20/2016 04:33:16.748 ,10,0
04/20/2016 04:33:16.811 ,1,0
04/20/2016 04:33:16.811 ,2,15
04/20/2016 04:33:16.826 ,3,0
04/20/2016 04:33:16.826 ,4,5393
04/20/2016 04:33:16.826 ,5,2000
04/20/2016 04:33:16.842 ,6,1500
04/20/2016 04:33:16.842 ,7,9000
04/20/2016 04:33:16.842 ,8,0
04/20/2016 04:33:16.842 ,9,0
04/20/2016 04:33:16.858 ,10,0
04/20/2016 04:33:16.920 ,1,0
04/20/2016 04:33:16.920 ,2,15
04/20/2016 04:33:16.936 ,3,0
04/20/2016 04:33:16.936 ,4,5393
04/20/2016 04:33:16.936 ,5,2000
04/20/2016 04:33:16.936 ,6,1500
04/20/2016 04:33:16.951 ,7,9000
04/20/2016 04:33:16.951 ,8,0
04/20/2016 04:33:16.951 ,9,0
04/20/2016 04:33:16.967 ,10,0
04/20/2016 04:33:17.029 ,1,0
04/20/2016 04:33:17.029 ,2,15
04/20/2016 04:33:17.029 ,3,0
04/20/2016 04:33:17.045 ,4,5407
04/20/2016 04:33:17.045 ,5,2000
04/20/2016 04:33:17.045 ,6,1500
04/20/2016 04:33:17.061 ,7,9000
04/20/2016 04:33:17.061 ,8,0
04/20/2016 04:33:17.061 ,9,0
04/20/2016 04:33:17.076 ,10,0
04/20/2016 04:33:17.139 ,1,0
04/20/2016 04:33:17.139 ,2,15
04/20/2016 04:33:17.139 ,3,0
04/20/2016 04:33:17.158 ,4,5407
04/20/2016 04:33:17.158 ,5,2000
04/20/2016 04:33:17.158 ,6,1500
04/20/2016 04:33:17.171 ,7,9000
04/20/2016 04:33:17.171 ,8,0
04/20/2016 04:33:17.171 ,9,0
04/20/2016 04:33:17.171 ,10,0
04/20/2016 04:33:17.249 ,1,0
04/20/2016 04:33:17.249 ,2,15
04/20/2016 04:33:17.265 ,3,0
04/20/2016 04:33:17.265 ,4,5404
04/20/2016 04:33:17.265 ,5,2000
04/20/2016 04:33:17.265 ,6,1500
04/20/2016 04:33:17.281 ,7,9000
04/20/2016 04:33:17.281 ,8,0
04/20/2016 04:33:17.281 ,9,0
04/20/2016 04:33:17.296 ,10,0
04/20/2016 04:33:17.359 ,1,0
04/20/2016 04:33:17.359 ,2,15
04/20/2016 04:33:17.374 ,3,0
04/20/2016 04:33:17.374 ,4,5413
04/20/2016 04:33:17.374 ,5,2000
04/20/2016 04:33:17.374 ,6,1500
04/20/2016 04:33:17.393 ,7,9000
04/20/2016 04:33:17.393 ,8,0
04/20/2016 04:33:17.393 ,9,0
04/20/2016 04:33:17.407 ,10,0
04/20/2016 04:33:17.469 ,1,0
04/20/2016 04:33:17.469 ,2,15
04/20/2016 04:33:17.485 ,3,0
04/20/2016 04:33:17.485 ,4,5416
04/20/2016 04:33:17.485 ,5,2000
04/20/2016 04:33:17.500 ,6,1500
04/20/2016 04:33:17.500 ,7,9000
04/20/2016 04:33:17.500 ,8,0
04/20/2016 04:33:17.500 ,9,0
04/20/2016 04:33:17.516 ,10,0
04/20/2016 04:33:17.579 ,1,0
04/20/2016 04:33:17.579 ,2,15
04/20/2016 04:33:17.594 ,3,0
04/20/2016 04:33:17.594 ,4,5413
04/20/2016 04:33:17.594 ,5,2000
04/20/2016 04:33:17.610 ,6,1500
04/20/2016 04:33:17.610 ,7,9000
04/20/2016 04:33:17.610 ,8,0
04/20/2016 04:33:17.610 ,9,0
04/20/2016 04:33:17.625 ,10,0
04/20/2016 04:33:17.688 ,1,0
04/20/2016 04:33:17.688 ,2,15
04/20/2016 04:33:17.704 ,3,0
04/20/2016 04:33:17.704 ,4,5414
04/20/2016 04:33:17.704 ,5,2000
04/20/2016 04:33:17.704 ,6,1500
04/20/2016 04:33:17.719 ,7,9000
04/20/2016 04:33:17.719 ,8,0
04/20/2016 04:33:17.719 ,9,0
04/20/2016 04:33:17.735 ,10,0
04/20/2016 04:33:17.797 ,1,0
04/20/2016 04:33:17.797 ,2,15
04/20/2016 04:33:17.813 ,3,0
04/20/2016 04:33:17.813 ,4,5416
04/20/2016 04:33:17.813 ,5,2000
04/20/2016 04:33:17.829 ,6,1500
04/20/2016 04:33:17.829 ,7,9000
04/20/2016 04:33:17.829 ,8,0
04/20/2016 04:33:17.829 ,9,0
04/20/2016 04:33:17.844 ,10,0
04/20/2016 04:33:17.907 ,1,0
04/20/2016 04:33:17.907 ,2,15
04/20/2016 04:33:17.922 ,3,0
04/20/2016 04:33:17.922 ,4,5407
04/20/2016 04:33:17.922 ,5,2000
04/20/2016 04:33:17.922 ,6,1500
04/20/2016 04:33:17.938 ,7,9000
04/20/2016 04:33:17.938 ,8,0
04/20/2016 04:33:17.938 ,9,0
04/20/2016 04:33:17.954 ,10,0
04/20/2016 04:33:18.016 ,1,0
04/20/2016 04:33:18.016 ,2,15
04/20/2016 04:33:18.016 ,3,0
04/20/2016 04:33:18.032 ,4,5399
04/20/2016 04:33:18.032 ,5,2000
04/20/2016 04:33:18.032 ,6,1500
04/20/2016 04:33:18.047 ,7,9000
04/20/2016 04:33:18.047 ,8,0
04/20/2016 04:33:18.047 ,9,0
04/20/2016 04:33:18.063 ,10,0
04/20/2016 04:33:18.125 ,1,0
04/20/2016 04:33:18.125 ,2,15
04/20/2016 04:33:18.125 ,3,0
04/20/2016 04:33:18.141 ,4,5404
04/20/2016 04:33:18.141 ,5,2000
04/20/2016 04:33:18.141 ,6,1500
04/20/2016 04:33:18.157 ,7,9000
04/20/2016 04:33:18.157 ,8,0
04/20/2016 04:33:18.157 ,9,0
04/20/2016 04:33:18.172 ,10,0
04/20/2016 04:33:18.235 ,1,0
04/20/2016 04:33:18.235 ,2,15
04/20/2016 04:33:18.250 ,3,0
04/20/2016 04:33:18.250 ,4,5401
04/20/2016 04:33:18.250 ,5,2000
04/20/2016 04:33:18.266 ,6,1500
04/20/2016 04:33:18.266 ,7,9000
04/20/2016 04:33:18.266 ,8,0
04/20/2016 04:33:18.266 ,9,0
04/20/2016 04:33:18.282 ,10,0
04/20/2016 04:33:18.344 ,1,0
04/20/2016 04:33:18.344 ,2,15
04/20/2016 04:33:18.360 ,3,0
04/20/2016 04:33:18.360 ,4,5425
04/20/2016 04:33:18.360 ,5,2000
04/20/2016 04:33:18.375 ,6,1500
04/20/2016 04:33:18.375 ,7,9000
04/20/2016 04:33:18.375 ,8,0
04/20/2016 04:33:18.375 ,9,0
04/20/2016 04:33:18.391 ,10,0
04/20/2016 04:33:18.454 ,1,0
04/20/2016 04:33:18.454 ,2,15
04/20/2016 04:33:18.469 ,3,0
04/20/2016 04:33:18.469 ,4,5405
04/20/2016 04:33:18.469 ,5,2000
04/20/2016 04:33:18.469 ,6,1500
04/20/2016 04:33:18.485 ,7,9000
04/20/2016 04:33:18.485 ,8,0
04/20/2016 04:33:18.485 ,9,0
04/20/2016 04:33:18.500 ,10,0
04/20/2016 04:33:18.563 ,1,0
04/20/2016 04:33:18.563 ,2,15
04/20/2016 04:33:18.579 ,3,0
04/20/2016 04:33:18.579 ,4,5333
04/20/2016 04:33:18.579 ,5,2000
04/20/2016 04:33:18.579 ,6,1500
04/20/2016 04:33:18.594 ,7,9000
04/20/2016 04:33:18.594 ,8,0
04/20/2016 04:33:18.594 ,9,0
04/20/2016 04:33:18.610 ,10,0
04/20/2016 04:33:18.672 ,1,0
04/20/2016 04:33:18.672 ,2,15
04/20/2016 04:33:18.672 ,3,0
04/20/2016 04:33:18.688 ,4,5359
04/20/2016 04:33:18.688 ,5,2000
04/20/2016 04:33:18.688 ,6,1500
04/20/2016 04:33:18.704 ,7,9000
04/20/2016 04:33:18.704 ,8,0
04/20/2016 04:33:18.704 ,9,0
04/20/2016 04:33:18.719 ,10,0
04/20/2016 04:33:18.782 ,1,0
04/20/2016 04:33:18.782 ,2,15
04/20/2016 04:33:18.782 ,3,0
04/20/2016 04:33:18.797 ,4,5391
04/20/2016 04:33:18.797 ,5,2000
04/20/2016 04:33:18.797 ,6,1500
04/20/2016 04:33:18.813 ,7,9000
04/20/2016 04:33:18.813 ,8,0
04/20/2016 04:33:18.813 ,9,0
04/20/2016 04:33:18.829 ,10,0
04/20/2016 04:33:18.891 ,1,0
04/20/2016 04:33:18.891 ,2,15
04/20/2016 04:33:18.907 ,3,0
04/20/2016 04:33:18.907 ,4,5435
04/20/2016 04:33:18.907 ,5,2000
04/20/2016 04:33:18.922 ,6,1500
04/20/2016 04:33:18.922 ,7,9000
04/20/2016 04:33:18.922 ,8,0
04/20/2016 04:33:18.922 ,9,0
04/20/2016 04:33:18.938 ,10,0
04/20/2016 04:33:19.000 ,1,0
04/20/2016 04:33:19.000 ,2,15
04/20/2016 04:33:19.016 ,3,0
04/20/2016 04:33:19.016 ,4,5394
04/20/2016 04:33:19.016 ,5,2000
04/20/2016 04:33:19.016 ,6,1500
04/20/2016 04:33:19.032 ,7,9000
04/20/2016 04:33:19.032 ,8,0
04/20/2016 04:33:19.032 ,9,0
04/20/2016 04:33:19.047 ,10,0
04/20/2016 04:33:19.110 ,1,0
04/20/2016 04:33:19.110 ,2,15
04/20/2016 04:33:19.125 ,3,0
04/20/2016 04:33:19.125 ,4,5370
04/20/2016 04:33:19.125 ,5,2000
04/20/2016 04:33:19.125 ,6,1500
04/20/2016 04:33:19.141 ,7,9000
04/20/2016 04:33:19.141 ,8,0
04/20/2016 04:33:19.141 ,9,0
04/20/2016 04:33:19.157 ,10,0
04/20/2016 04:33:19.219 ,1,0
04/20/2016 04:33:19.219 ,2,15
04/20/2016 04:33:19.219 ,3,0
04/20/2016 04:33:19.235 ,4,5518
04/20/2016 04:33:19.235 ,5,2000
04/20/2016 04:33:19.235 ,6,1500
04/20/2016 04:33:19.250 ,7,9000
04/20/2016 04:33:19.250 ,8,0
04/20/2016 04:33:19.250 ,9,0
04/20/2016 04:33:19.266 ,10,0
04/20/2016 04:33:19.329 ,1,0
04/20/2016 04:33:19.329 ,2,15
04/20/2016 04:33:19.329 ,3,0
04/20/2016 04:33:19.344 ,4,5427
04/20/2016 04:33:19.344 ,5,2000
04/20/2016 04:33:19.344 ,6,1500
04/20/2016 04:33:19.360 ,7,9000
04/20/2016 04:33:19.360 ,8,0
04/20/2016 04:33:19.360 ,9,0
04/20/2016 04:33:19.375 ,10,0
04/20/2016 04:33:19.438 ,1,0
04/20/2016 04:33:19.438 ,2,15
04/20/2016 04:33:19.454 ,3,0
04/20/2016 04:33:19.454 ,4,5436
04/20/2016 04:33:19.454 ,5,2000
04/20/2016 04:33:19.469 ,6,1500
04/20/2016 04:33:19.469 ,7,9000
04/20/2016 04:33:19.469 ,8,0
04/20/2016 04:33:19.469 ,9,0
04/20/2016 04:33:19.485 ,10,0
04/20/2016 04:33:19.547 ,1,0
04/20/2016 04:33:19.547 ,2,15
04/20/2016 04:33:19.563 ,3,0
04/20/2016 04:33:19.563 ,4,5440
04/20/2016 04:33:19.563 ,5,2000
04/20/2016 04:33:19.579 ,6,1500
04/20/2016 04:33:19.579 ,7,9000
04/20/2016 04:33:19.579 ,8,0
04/20/2016 04:33:19.579 ,9,0
04/20/2016 04:33:19.594 ,10,0
04/20/2016 04:33:19.657 ,1,0
04/20/2016 04:33:19.657 ,2,15
04/20/2016 04:33:19.672 ,3,0
04/20/2016 04:33:19.672 ,4,5426
04/20/2016 04:33:19.672 ,5,2000
04/20/2016 04:33:19.672 ,6,1500
04/20/2016 04:33:19.689 ,7,9000
04/20/2016 04:33:19.689 ,8,0
04/20/2016 04:33:19.689 ,9,0
04/20/2016 04:33:19.704 ,10,0
04/20/2016 04:33:19.767 ,1,0
04/20/2016 04:33:19.767 ,2,15
04/20/2016 04:33:19.767 ,3,0
04/20/2016 04:33:19.783 ,4,5445
04/20/2016 04:33:19.783 ,5,2000
04/20/2016 04:33:19.783 ,6,1500
04/20/2016 04:33:19.798 ,7,9000
04/20/2016 04:33:19.798 ,8,0
04/20/2016 04:33:19.798 ,9,0
04/20/2016 04:33:19.814 ,10,0
04/20/2016 04:33:19.876 ,1,0
04/20/2016 04:33:19.876 ,2,15
04/20/2016 04:33:19.876 ,3,0
04/20/2016 04:33:19.892 ,4,5437
04/20/2016 04:33:19.892 ,5,2000
04/20/2016 04:33:19.892 ,6,1500
04/20/2016 04:33:19.908 ,7,9000
04/20/2016 04:33:19.908 ,8,0
04/20/2016 04:33:19.908 ,9,0
04/20/2016 04:33:19.923 ,10,0
04/20/2016 04:33:19.986 ,1,0
04/20/2016 04:33:19.986 ,2,15
04/20/2016 04:33:20.001 ,3,0
04/20/2016 04:33:20.001 ,4,5447
04/20/2016 04:33:20.001 ,5,2000
04/20/2016 04:33:20.017 ,6,1500
04/20/2016 04:33:20.017 ,7,9000
04/20/2016 04:33:20.017 ,8,0
04/20/2016 04:33:20.017 ,9,0
04/20/2016 04:33:20.033 ,10,0
04/20/2016 04:33:20.095 ,1,0
04/20/2016 04:33:20.095 ,2,15
04/20/2016 04:33:20.111 ,3,0
04/20/2016 04:33:20.111 ,4,5447
04/20/2016 04:33:20.111 ,5,2000
04/20/2016 04:33:20.126 ,6,1500
04/20/2016 04:33:20.126 ,7,9000
04/20/2016 04:33:20.126 ,8,0
04/20/2016 04:33:20.126 ,9,0
04/20/2016 04:33:20.142 ,10,0
04/20/2016 04:33:20.204 ,1,0
04/20/2016 04:33:20.204 ,2,15
04/20/2016 04:33:20.220 ,3,0
04/20/2016 04:33:20.220 ,4,5432
04/20/2016 04:33:20.220 ,5,2000
04/20/2016 04:33:20.220 ,6,1500
04/20/2016 04:33:20.236 ,7,9000
04/20/2016 04:33:20.236 ,8,0
04/20/2016 04:33:20.236 ,9,0
04/20/2016 04:33:20.251 ,10,0
04/20/2016 04:33:20.314 ,1,0
04/20/2016 04:33:20.314 ,2,15
04/20/2016 04:33:20.329 ,3,0
04/20/2016 04:33:20.329 ,4,5463
04/20/2016 04:33:20.329 ,5,2000
04/20/2016 04:33:20.329 ,6,1500
04/20/2016 04:33:20.345 ,7,9000
04/20/2016 04:33:20.345 ,8,0
04/20/2016 04:33:20.345 ,9,0
04/20/2016 04:33:20.361 ,10,0
04/20/2016 04:33:20.423 ,1,0
04/20/2016 04:33:20.423 ,2,15
04/20/2016 04:33:20.423 ,3,0
04/20/2016 04:33:20.439 ,4,5463
04/20/2016 04:33:20.439 ,5,2000
04/20/2016 04:33:20.439 ,6,1500
04/20/2016 04:33:20.454 ,7,9000
04/20/2016 04:33:20.454 ,8,0
04/20/2016 04:33:20.454 ,9,0
04/20/2016 04:33:20.470 ,10,0
04/20/2016 04:33:20.533 ,1,0
04/20/2016 04:33:20.533 ,2,15
04/20/2016 04:33:20.548 ,3,0
04/20/2016 04:33:20.548 ,4,5452
04/20/2016 04:33:20.548 ,5,2000
04/20/2016 04:33:20.564 ,6,1500
04/20/2016 04:33:20.564 ,7,9000
04/20/2016 04:33:20.564 ,8,0
04/20/2016 04:33:20.579 ,9,0
04/20/2016 04:33:20.579 ,10,0
04/20/2016 04:33:20.642 ,1,0
04/20/2016 04:33:20.642 ,2,15
04/20/2016 04:33:20.658 ,3,0
04/20/2016 04:33:20.658 ,4,5463
04/20/2016 04:33:20.658 ,5,2000
04/20/2016 04:33:20.673 ,6,1500
04/20/2016 04:33:20.673 ,7,9000
04/20/2016 04:33:20.673 ,8,0
04/20/2016 04:33:20.673 ,9,0
04/20/2016 04:33:20.689 ,10,0
04/20/2016 04:33:20.751 ,1,0
04/20/2016 04:33:20.751 ,2,15
04/20/2016 04:33:20.767 ,3,0
04/20/2016 04:33:20.767 ,4,5443
04/20/2016 04:33:20.767 ,5,2000
04/20/2016 04:33:20.767 ,6,1500
04/20/2016 04:33:20.783 ,7,9000
04/20/2016 04:33:20.783 ,8,0
04/20/2016 04:33:20.783 ,9,0
04/20/2016 04:33:20.798 ,10,0
04/20/2016 04:33:20.861 ,1,0
04/20/2016 04:33:20.861 ,2,15
04/20/2016 04:33:20.876 ,3,0
04/20/2016 04:33:20.876 ,4,5423
04/20/2016 04:33:20.876 ,5,2000
04/20/2016 04:33:20.876 ,6,1500
04/20/2016 04:33:20.892 ,7,9000
04/20/2016 04:33:20.892 ,8,0
04/20/2016 04:33:20.892 ,9,0
04/20/2016 04:33:20.908 ,10,0
04/20/2016 04:33:20.970 ,1,0
04/20/2016 04:33:20.970 ,2,15
04/20/2016 04:33:20.986 ,3,0
04/20/2016 04:33:20.986 ,4,5452
04/20/2016 04:33:20.986 ,5,2000
04/20/2016 04:33:21.001 ,6,1500
04/20/2016 04:33:21.001 ,7,9000
04/20/2016 04:33:21.001 ,8,0
04/20/2016 04:33:21.017 ,9,0
04/20/2016 04:33:21.017 ,10,0
04/20/2016 04:33:21.080 ,1,0
04/20/2016 04:33:21.080 ,2,15
04/20/2016 04:33:21.080 ,3,0
